phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,1,4400.0,-0.103550,-0.105422,0,0
rest,1,4500.0,-0.100917,-0.096475,0,0
rest,1,4600.0,-0.096463,-0.110032,0,0
rest,1,4700.0,-0.100324,-0.117834,0,0
rest,1,4800.0,-0.111340,-0.121673,0,0
rest,1,4900.0,-0.111801,-0.116129,0,0
rest,1,5000.0,-0.119658,-0.107256,0,0
rest,1,5100.0,-0.108108,-0.107425,0,0
rest,1,5200.0,-0.108359,-0.112360,0,0
rest,1,5300.0,-0.104135,-0.110410,0,0
rest,1,5400.0,-0.186046,-0.115308,0,0
rest,1,5500.0,-0.089645,-0.110749,0,0
rest,1,5600.0,-0.101180,-0.100471,0,0
rest,1,5700.0,-0.102564,-0.164609,0,0
rest,1,5800.0,-0.098246,-0.109890,0,0
rest,1,5900.0,-0.100334,-0.101770,0,0
rest,1,6000.0,-0.109347,-0.100324,0,0
rest,1,6100.0,-0.119231,-0.106667,0,0
rest,1,6200.0,-0.111554,-0.110912,0,0
rest,1,6300.0,-0.108411,-0.097027,0,0
rest,1,6400.0,-0.099656,-0.099248,0,0
rest,1,6500.0,-0.099698,-0.098655,0,0
rest,1,6600.0,-0.124224,-0.103679,0,0
rest,1,6700.0,-0.097946,-0.101949,0,0
rest,1,6800.0,-0.097902,-0.104928,0,0
rest,1,6900.0,-0.091388,-0.100649,0,0
rest,1,7000.0,-0.099359,-0.100486,0,0
rest,1,7100.0,-0.090767,-0.095665,0,0
rest,1,7200.0,-0.101933,-0.106667,0,0
rest,1,7300.0,-0.097027,-0.099849,0,0
rest,1,7400.0,-0.086655,-0.091954,0,0
rest,1,7500.0,-0.093458,-0.084602,0,0
rest,1,7600.0,-0.154506,-0.222222,0,0
rest,1,7700.0,-0.098847,-0.099248,0,0
rest,1,7800.0,-0.094156,-0.108291,0,0
rest,1,7900.0,-0.081123,-0.094368,0,0
rest,1,8000.0,-0.101974,-0.098847,0,0
rest,1,8100.0,-0.098101,-0.090361,0,0
rest,1,8200.0,-0.094241,-0.097946,0,0
rest,1,8300.0,-0.096118,-0.103448,0,0
rest,1,8400.0,-0.096308,-0.101426,0,0
rest,1,8500.0,-0.099849,-0.103659,0,0
rest,1,8600.0,-0.096308,-0.096667,0,0
rest,1,8700.0,-0.104202,-0.097179,0,0
rest,1,8800.0,-0.149123,-0.112195,0,0
rest,1,8900.0,-0.095785,-0.100649,0,0
rest,1,9000.0,-0.085661,-0.193878,0,0
rest,1,9100.0,-0.104504,-0.098361,0,0
rest,1,9200.0,-0.094737,-0.100000,0,0
rest,1,9300.0,-0.104907,-0.119904,0,0
rest,1,9400.0,-0.095238,-0.102908,0,0
rest,1,9500.0,-0.092857,-0.096990,0,0
rest,1,9600.0,-0.104882,-0.111349,0,0
rest,1,9700.0,-0.099822,-0.102222,0,0
rest,1,9800.0,-0.097087,-0.168889,0,0
rest,1,9900.0,-0.100000,-0.100457,0,0
rest,1,10000.0,-0.109474,-0.101523,0,0
rest,1,10100.0,-0.094241,-0.082102,0,0
rest,1,10200.0,-0.091354,-0.089645,0,0
rest,1,10300.0,-0.098901,-0.133971,0,0
rest,1,10400.0,-0.080153,-0.122850,0,0
rest,1,10500.0,-0.102161,-0.107056,0,0
rest,1,10600.0,-0.109533,-0.107056,0,0
rest,1,10700.0,-0.104208,-0.215385,0,0
rest,1,10800.0,-0.080483,-0.088993,0,0
rest,1,10900.0,-0.094737,-0.084553,0,0
rest,1,11000.0,-0.086207,-0.079745,0,0
rest,1,11100.0,-0.091681,-0.089231,0,0
rest,1,11200.0,-0.090909,-0.094003,0,0
rest,1,11300.0,-0.087481,-0.086022,0,0
rest,1,11400.0,-0.083851,-0.086287,0,0
rest,1,11500.0,-0.096531,-0.088189,0,0
rest,1,11600.0,-0.092676,-0.087719,0,0
rest,1,11700.0,-0.099398,-0.079646,0,0
rest,1,11800.0,-0.097117,-0.084302,0,0
rest,1,11900.0,-0.092593,-0.076103,0,0
rest,1,12000.0,-0.094535,-0.078035,0,0
rest,1,12100.0,-0.093617,-0.083707,0,0
rest,1,12200.0,-0.077151,-0.082111,0,0
rest,1,12300.0,-0.090361,-0.080925,0,0
rest,1,12400.0,-0.095975,-0.085106,0,0
rest,1,12500.0,-0.091603,-0.086154,0,0
rest,1,12600.0,-0.092262,-0.081395,0,0
rest,1,12700.0,-0.089686,-0.082474,0,0
rest,1,12800.0,-0.086957,-0.076471,0,0
rest,1,12900.0,-0.085236,-0.079063,0,0
rest,1,13000.0,-0.080000,-0.076453,0,0
rest,1,13100.0,-0.084849,-0.080745,0,0
rest,1,13200.0,-0.081761,-0.077170,0,0
rest,1,13300.0,-0.089419,-0.081752,0,0
rest,1,13400.0,-0.091324,-0.082949,0,0
rest,1,13500.0,-0.093093,-0.083936,0,0
rest,1,13600.0,-0.087613,-0.084795,0,0
rest,1,13700.0,-0.086567,-0.083936,0,0
rest,1,13800.0,-0.085169,-0.081395,0,0
rest,1,13900.0,-0.086697,-0.075912,0,0
rest,1,14000.0,-0.075988,-0.076583,0,0
rest,1,14100.0,-0.090301,-0.088737,0,0
rest,1,14200.0,-0.085308,-0.077640,0,0
rest,1,14300.0,-0.079365,-0.080371,0,0
rest,1,14400.0,-0.079646,-0.078488,0,0
rest,1,14500.0,-0.080960,-0.090177,0,0
rest,1,14600.0,-0.081325,-0.083591,0,0
rest,1,14700.0,-0.080960,-0.082019,0,0
rest,1,14800.0,-0.085799,-0.085236,0,0
rest,1,14900.0,-0.089368,-0.084337,0,0
rest,1,15000.0,-0.088496,-0.074962,0,0
rest,1,15100.0,-0.080477,-0.078488,0,0
rest,1,15200.0,-0.085546,-0.075581,0,0
rest,1,15300.0,-0.072617,-0.076336,0,0
rest,1,15400.0,-0.088652,-0.084602,0,0
rest,1,15500.0,-0.083333,-0.078832,0,0
rest,1,15600.0,-0.084337,-0.078832,0,0
rest,1,15700.0,-0.092308,-0.096692,0,0
rest,1,15800.0,-0.090909,-0.127820,0,0
rest,1,15900.0,-0.082192,-0.076570,0,0
rest,1,16000.0,-0.082569,-0.079114,0,0
rest,1,16100.0,-0.088525,-0.087838,0,0
rest,1,16200.0,-0.079208,-0.156134,0,0
rest,1,16300.0,-0.080645,-0.090323,0,0
rest,1,16400.0,-0.105263,-0.089194,0,0
rest,1,16500.0,-0.085106,-0.084211,0,0
rest,1,16600.0,-0.083205,-0.080717,0,0
rest,1,16700.0,-0.075286,-0.078550,0,0
rest,1,16800.0,-0.080292,-0.087662,0,0
rest,1,16900.0,-0.088816,-0.078247,0,0
rest,1,17000.0,-0.079179,-0.081514,0,0
rest,1,17100.0,-0.088962,-0.078788,0,0
rest,1,17200.0,-0.081325,-0.079295,0,0
rest,1,17300.0,-0.079491,-0.081395,0,0
rest,1,17400.0,-0.078195,-0.076809,0,0
rest,1,17500.0,-0.075529,-0.070175,0,0
rest,1,17600.0,-0.091603,-0.083809,0,0
rest,1,17700.0,-0.079745,-0.069079,0,0
rest,1,17800.0,-0.093103,-0.067797,0,0
rest,1,17900.0,-0.077961,-0.072674,0,0
rest,1,18000.0,-0.081633,-0.066246,0,0
rest,1,18100.0,-0.083707,-0.071988,0,0
rest,1,18200.0,-0.081129,-0.157068,0,0
rest,1,18300.0,-0.079872,-0.079365,0,0
rest,1,18400.0,-0.090625,-0.071217,0,0
rest,1,18500.0,-0.089606,-0.076190,0,0
rest,1,18600.0,-0.089094,-0.070485,0,0
rest,1,18700.0,-0.091216,-0.068554,0,0
rest,1,18800.0,-0.074184,-0.072359,0,0
rest,1,18900.0,-0.077612,-0.072254,0,0
rest,1,19000.0,-0.081325,-0.072181,0,0
rest,1,19100.0,-0.082718,-0.072780,0,0
rest,1,19200.0,-0.078195,-0.073099,0,0
rest,1,19300.0,-0.085324,-0.070769,0,0
rest,1,19400.0,-0.093103,-0.076923,0,0
rest,1,19500.0,-0.077266,-0.069971,0,0
rest,1,19600.0,-0.087087,-0.072398,0,0
rest,1,19700.0,-0.080119,-0.073733,0,0
rest,1,19800.0,-0.073620,-0.074962,0,0
rest,1,19900.0,-0.078125,-0.078195,0,0
rest,1,20000.0,-0.080620,-0.072072,0,0
rest,1,20100.0,-0.077882,-0.076135,0,0
rest,1,20200.0,-0.086747,-0.097130,0,0
rest,1,20300.0,-0.117647,-0.082143,0,0
rest,1,20400.0,-0.085106,-0.075758,0,0
rest,1,20500.0,-0.091476,-0.080279,0,0
rest,1,20600.0,-0.076696,-0.069465,0,0
rest,1,20700.0,-0.075591,-0.065379,0,0
rest,1,20800.0,-0.078989,-0.071097,0,0
rest,1,20900.0,-0.075758,-0.072674,0,0
rest,1,21000.0,-0.085496,-0.066667,0,0
rest,1,21100.0,-0.096033,-0.086364,0,0
rest,1,21200.0,-0.084592,-0.069565,0,0
rest,1,21300.0,-0.092783,-0.079823,0,0
rest,1,21400.0,-0.082596,-0.072464,0,0
rest,1,21500.0,-0.080717,-0.069382,0,0
rest,1,21600.0,-0.080119,-0.066860,0,0
rest,1,21700.0,-0.075691,-0.071964,0,0
rest,1,21800.0,-0.081325,-0.065868,0,0
rest,1,21900.0,-0.075353,-0.074405,0,0
rest,1,22000.0,-0.076809,-0.072254,0,0
rest,1,22100.0,-0.081633,-0.072359,0,0
rest,1,22200.0,-0.085758,-0.070175,0,0
rest,1,22300.0,-0.080000,-0.069465,0,0
rest,1,22400.0,-0.076135,-0.071856,0,0
rest,1,22500.0,-0.069536,-0.074189,0,0
rest,1,22600.0,-0.075188,-0.072886,0,0
rest,1,22700.0,-0.073964,-0.072072,0,0
rest,1,22800.0,-0.073529,-0.071964,0,0
rest,1,22900.0,-0.079179,-0.069486,0,0
rest,1,23000.0,-0.081694,-0.072674,0,0
rest,1,23100.0,-0.082596,-0.072254,0,0
rest,1,23200.0,-0.083333,-0.063540,0,0
rest,1,23300.0,-0.076471,-0.071749,0,0
rest,1,23400.0,-0.076358,-0.066763,0,0
rest,1,23500.0,-0.073855,-0.069465,0,0
rest,1,23600.0,-0.076220,-0.074766,0,0
rest,1,23700.0,-0.076358,-0.069465,0,0
rest,1,23800.0,-0.120401,-0.074189,0,0
rest,1,23900.0,-0.083333,-0.073638,0,0
rest,1,24000.0,-0.078550,-0.072617,0,0
rest,1,24100.0,-0.083851,-0.074516,0,0
rest,1,24200.0,-0.074074,-0.069767,0,0
rest,1,24300.0,-0.086705,-0.072569,0,0
rest,1,24400.0,-0.085420,-0.072674,0,0
rest,1,24500.0,-0.086181,-0.072359,0,0
rest,1,24600.0,-0.072289,-0.074184,0,0
rest,1,24700.0,-0.131980,-0.088578,0,0
rest,1,24800.0,-0.079027,-0.066763,0,0
rest,1,24900.0,-0.080871,-0.066860,0,0
rest,1,25000.0,-0.074883,-0.066860,0,0
rest,1,25100.0,-0.141414,-0.140704,0,0
rest,1,25200.0,-0.078431,-0.064327,0,0
rest,1,25300.0,-0.078689,-0.072886,0,0
rest,1,25400.0,-0.077544,-0.085343,0,0
rest,1,25500.0,-0.076000,-0.093126,0,0
rest,1,25600.0,-0.092000,-0.089686,0,0
rest,1,25700.0,-0.083467,-0.074962,0,0
rest,1,25800.0,-0.081081,-0.083160,0,0
rest,1,25900.0,-0.076696,-0.072254,0,0
rest,1,26000.0,-0.074074,-0.072780,0,0
rest,1,26100.0,-0.072131,-0.079523,0,0
rest,1,26200.0,-0.078125,-0.072886,0,0
rest,1,26300.0,-0.075988,-0.069666,0,0
rest,1,26400.0,-0.086400,-0.065672,0,0
rest,1,26500.0,-0.082019,-0.064140,0,0
rest,1,26600.0,-0.076805,-0.069971,0,0
rest,1,26700.0,-0.082540,-0.067797,0,0
rest,1,26800.0,-0.079148,-0.077519,0,0
rest,1,26900.0,-0.073507,-0.072569,0,0
rest,1,27000.0,-0.070122,-0.072886,0,0
rest,1,27100.0,-0.064205,-0.074313,0,0
rest,1,27200.0,-0.070278,-0.072359,0,0
rest,1,27300.0,-0.067290,-0.074434,0,0
rest,1,27400.0,-0.079633,-0.068643,0,0
rest,1,27500.0,-0.076336,-0.076453,0,0
rest,1,27600.0,-0.077160,-0.074883,0,0
rest,1,27700.0,-0.082695,-0.070288,0,0
rest,1,27800.0,-0.083200,-0.085868,0,0
rest,1,27900.0,-0.075988,-0.072780,0,0
rest,1,28000.0,-0.074627,-0.072254,0,0
rest,1,28100.0,-0.082949,-0.070588,0,0
rest,1,28200.0,-0.079877,-0.076358,0,0
rest,1,28300.0,-0.081203,-0.076358,0,0
rest,1,28400.0,-0.082111,-0.072464,0,0
rest,1,28500.0,-0.082192,-0.081833,0,0
rest,1,28600.0,-0.090476,-0.077739,0,0
rest,1,28700.0,-0.080238,-0.071429,0,0
rest,1,28800.0,-0.077151,-0.075472,0,0
rest,1,28900.0,-0.079063,-0.069869,0,0
rest,1,29000.0,-0.067747,-0.069971,0,0
rest,1,29100.0,-0.077151,-0.069971,0,0
rest,1,29200.0,-0.078498,-0.089636,0,0
rest,1,29300.0,-0.071642,-0.074184,0,0
rest,1,29400.0,-0.078907,-0.076135,0,0
rest,1,29500.0,-0.080247,-0.072289,0,0
rest,1,29600.0,-0.090730,-0.076795,0,0
rest,1,29700.0,-0.080882,-0.070660,0,0
rest,1,29800.0,-0.074962,-0.072993,0,0
rest,1,29900.0,-0.083333,-0.088889,0,0
rest,1,30000.0,-0.072508,-0.073638,0,0
rest,1,30100.0,-0.075075,-0.076023,0,0
rest,1,30200.0,-0.077381,-0.073855,0,0
rest,1,30300.0,-0.078788,-0.074650,0,0
rest,1,30400.0,-0.081571,-0.076923,0,0
rest,1,30500.0,-0.136986,-0.127388,0,0
rest,1,30600.0,-0.084367,-0.138528,0,0
rest,1,30700.0,-0.073855,-0.067548,0,0
rest,1,30800.0,-0.067073,-0.069666,0,0
rest,1,30900.0,-0.072900,-0.067485,0,0
rest,1,31000.0,-0.073314,-0.070073,0,0
rest,1,31100.0,-0.067747,-0.069869,0,0
rest,1,31200.0,-0.080238,-0.072780,0,0
rest,1,31300.0,-0.083736,-0.073620,0,0
rest,1,31400.0,-0.072727,-0.072780,0,0
rest,1,31500.0,-0.080128,-0.069841,0,0
rest,1,31600.0,-0.078947,-0.070588,0,0
rest,1,31700.0,-0.079179,-0.070073,0,0
rest,1,31800.0,-0.075000,-0.070381,0,0
rest,1,31900.0,-0.078195,-0.064422,0,0
rest,1,32000.0,-0.073846,-0.068966,0,0
rest,1,32100.0,-0.057057,-0.068554,0,0
rest,1,32200.0,-0.071322,-0.068657,0,0
rest,1,32300.0,-0.077760,-0.070229,0,0
rest,1,32400.0,-0.075269,-0.067901,0,0
rest,1,32500.0,-0.075000,-0.067747,0,0
rest,1,32600.0,-0.074398,-0.073211,0,0
rest,1,32700.0,-0.077052,-0.067747,0,0
rest,1,32800.0,-0.082143,-0.067901,0,0
rest,1,32900.0,-0.081633,-0.067073,0,0
rest,1,33000.0,-0.064417,-0.065379,0,0
rest,1,33100.0,-0.065574,-0.067251,0,0
rest,1,33200.0,-0.066142,-0.066561,0,0
rest,1,33300.0,-0.066142,-0.067251,0,0
rest,1,33400.0,-0.079823,-0.067073,0,0
rest,1,33500.0,-0.076782,-0.067947,0,0
rest,1,33600.0,-0.074962,-0.072838,0,0
rest,1,33700.0,-0.075783,-0.080515,0,0
rest,1,33800.0,-0.077151,-0.076570,0,0
rest,1,33900.0,-0.074516,-0.070485,0,0
rest,1,34000.0,-0.084849,-0.068516,0,0
rest,1,34100.0,-0.087453,-0.067797,0,0
rest,1,34200.0,-0.072508,-0.070485,0,0
rest,1,34300.0,-0.075988,-0.078505,0,0
rest,1,34400.0,-0.078078,-0.073960,0,0
rest,1,34500.0,-0.077151,-0.073132,0,0
rest,1,34600.0,-0.067327,-0.104712,0,0
rest,1,34700.0,-0.074074,-0.069767,0,0
rest,1,34800.0,-0.061420,-0.070229,0,0
rest,1,34900.0,-0.082192,-0.074419,0,0
rest,1,35000.0,-0.067847,-0.069382,0,0
rest,1,35100.0,-0.061931,-0.071988,0,0
rest,1,35200.0,-0.071161,-0.070229,0,0
rest,1,35300.0,-0.079855,-0.074650,0,0
rest,1,35400.0,-0.069173,-0.063636,0,0
rest,1,35500.0,-0.083333,-0.072780,0,0
rest,1,35600.0,-0.077037,-0.069592,0,0
rest,1,35700.0,-0.073507,-0.069971,0,0
rest,1,35800.0,-0.070039,-0.064516,0,0
rest,1,35900.0,-0.063158,-0.072072,0,0
rest,1,36000.0,-0.074627,-0.077329,0,0
rest,1,36100.0,-0.064122,-0.072289,0,0
rest,1,36200.0,-0.072948,-0.072289,0,0
rest,1,36300.0,-0.073733,-0.069486,0,0
rest,1,36400.0,-0.081505,-0.072289,0,0
rest,1,36500.0,-0.079470,-0.071006,0,0
rest,1,36600.0,-0.078740,-0.072780,0,0
rest,1,36700.0,-0.071672,-0.074405,0,0
rest,1,36800.0,-0.093541,-0.071540,0,0
rest,1,36900.0,-0.077151,-0.071217,0,0
rest,1,37000.0,-0.074738,-0.067153,0,0
rest,1,37100.0,-0.074189,-0.069382,0,0
rest,1,37200.0,-0.068006,-0.065523,0,0
rest,1,37300.0,-0.075829,-0.069173,0,0
rest,1,37400.0,-0.066465,-0.070073,0,0
rest,1,37500.0,-0.068657,-0.069971,0,0
rest,1,37600.0,-0.068249,-0.069592,0,0
rest,1,37700.0,-0.071964,-0.065282,0,0
rest,1,37800.0,-0.069697,-0.066958,0,0
rest,1,37900.0,-0.070796,-0.064801,0,0
rest,1,38000.0,-0.074074,-0.067901,0,0
rest,1,38100.0,-0.070988,-0.067449,0,0
rest,1,38200.0,-0.089286,-0.064171,0,0
rest,1,38300.0,-0.068452,-0.076070,0,0
rest,1,38400.0,-0.072886,-0.073746,0,0
rest,1,38500.0,-0.076805,-0.071651,0,0
rest,1,38600.0,-0.076220,-0.068351,0,0
rest,1,38700.0,-0.068862,-0.073964,0,0
rest,1,38800.0,-0.069869,-0.071006,0,0
rest,1,38900.0,-0.072727,-0.074184,0,0
rest,1,39000.0,-0.068657,-0.073620,0,0
rest,1,39100.0,-0.068111,-0.069869,0,0
rest,1,39200.0,-0.076312,-0.072617,0,0
rest,1,39300.0,-0.068452,-0.068148,0,0
rest,1,39400.0,-0.070796,-0.064047,0,0
rest,1,39500.0,-0.072464,-0.061947,0,0
rest,1,39600.0,-0.066763,-0.067153,0,0
rest,1,39700.0,-0.068249,-0.070626,0,0
rest,1,39800.0,-0.072181,-0.065831,0,0
rest,1,39900.0,-0.063540,-0.064205,0,0
rest,1,40000.0,-0.061224,-0.062968,0,0
rest,1,40100.0,-0.072727,-0.074194,0,0
rest,1,40200.0,-0.073620,-0.066142,0,0
rest,1,40300.0,-0.074883,-0.070707,0,0
rest,1,40400.0,-0.069666,-0.071964,0,0
rest,1,40500.0,-0.064122,-0.072131,0,0
rest,1,40600.0,-0.062968,-0.076257,0,0
rest,1,40700.0,-0.063954,-0.069536,0,0
rest,1,40800.0,-0.070336,-0.070552,0,0
rest,1,40900.0,-0.070073,-0.071875,0,0
rest,1,41000.0,-0.071642,-0.065116,0,0
rest,1,41100.0,-0.069767,-0.067278,0,0
rest,1,41200.0,-0.075117,-0.072900,0,0
rest,1,41300.0,-0.067485,-0.078505,0,0
rest,1,41400.0,-0.073099,-0.064412,0,0
rest,1,41500.0,-0.076285,-0.080306,0,0
rest,1,41600.0,-0.064024,-0.068217,0,0
rest,1,41700.0,-0.069565,-0.064220,0,0
rest,1,41800.0,-0.069465,-0.070122,0,0
rest,1,41900.0,-0.065770,-0.064024,0,0
rest,1,42000.0,-0.064815,-0.070763,0,0
rest,1,42100.0,-0.074074,-0.066142,0,0
rest,1,42200.0,-0.064407,-0.069952,0,0
rest,1,42300.0,-0.066879,-0.071429,0,0
rest,1,42400.0,-0.065379,-0.069592,0,0
rest,1,42500.0,-0.066465,-0.071875,0,0
rest,1,42600.0,-0.073482,-0.059233,0,0
rest,1,42700.0,-0.068249,-0.072100,0,0
rest,1,42800.0,-0.065282,-0.075000,0,0
rest,1,42900.0,-0.068351,-0.069510,0,0
rest,1,43000.0,-0.065625,-0.125523,0,0
rest,1,43100.0,-0.064327,-0.067692,0,0
rest,1,43200.0,-0.057663,-0.084715,0,0
rest,1,43300.0,-0.057489,-0.071082,0,0
rest,1,43400.0,-0.061584,-0.068148,0,0
rest,1,43500.0,-0.058394,-0.070015,0,0
rest,1,43600.0,-0.067416,-0.176471,0,0
rest,1,43700.0,-0.060790,-0.074951,0,0
rest,1,43800.0,-0.061404,-0.060222,0,0
rest,1,43900.0,-0.061404,-0.064715,0,0
rest,1,44000.0,-0.063676,-0.067692,0,0
rest,1,44100.0,-0.068047,-0.070769,0,0
rest,1,44200.0,-0.066667,-0.065116,0,0
rest,1,44300.0,-0.066860,-0.070444,0,0
rest,1,44400.0,-0.064234,-0.067278,0,0
rest,1,44500.0,-0.063954,-0.061538,0,0
rest,1,44600.0,-0.062500,-0.069401,0,0
rest,1,44700.0,-0.066365,-0.069486,0,0
rest,1,44800.0,-0.072464,-0.064715,0,0
rest,1,44900.0,-0.072539,-0.063191,0,0
rest,1,45000.0,-0.066474,-0.067073,0,0
rest,1,45100.0,-0.056632,-0.067381,0,0
rest,1,45200.0,-0.056464,-0.064024,0,0
rest,1,45300.0,-0.058997,-0.069841,0,0
rest,1,45400.0,-0.078278,-0.107692,0,0
rest,1,45500.0,-0.071318,-0.064897,0,0
rest,1,45600.0,-0.073022,-0.149533,0,0
rest,1,45700.0,-0.059561,-0.073132,0,0
rest,1,45800.0,-0.066964,-0.134529,0,0
rest,1,45900.0,-0.064516,-0.062315,0,0
rest,1,46000.0,-0.067647,-0.059259,0,0
rest,1,46100.0,-0.058910,-0.065116,0,0
rest,1,46200.0,-0.066561,-0.076125,0,0
rest,1,46300.0,-0.065147,-0.064024,0,0
rest,1,46400.0,-0.070175,-0.064615,0,0
rest,1,46500.0,-0.111628,-0.122449,0,0
rest,1,46600.0,-0.063492,-0.060976,0,0
rest,1,46700.0,-0.058824,-0.065282,0,0
rest,1,46800.0,-0.053968,-0.067176,0,0
rest,1,46900.0,-0.063861,-0.065116,0,0
rest,1,47000.0,-0.055313,-0.068627,0,0
rest,1,47100.0,-0.061444,-0.050078,0,0
rest,1,47200.0,-0.060958,-0.061350,0,0
rest,1,47300.0,-0.058055,-0.057839,0,0
rest,1,47400.0,-0.060694,-0.064516,0,0
rest,1,47500.0,-0.059791,-0.063444,0,0
rest,1,47600.0,-0.057971,-0.058910,0,0
rest,1,47700.0,-0.065868,-0.069182,0,0
rest,1,47800.0,-0.056716,-0.057052,0,0
rest,1,47900.0,-0.056693,-0.064272,0,0
rest,1,48000.0,-0.061444,-0.062598,0,0
rest,1,48100.0,-0.082552,-0.069853,0,0
rest,1,48200.0,-0.057052,-0.072106,0,0
rest,1,48300.0,-0.057576,-0.059375,0,0
rest,1,48400.0,-0.055794,-0.106122,0,0
rest,1,48500.0,-0.063444,-0.061728,0,0
rest,1,48600.0,-0.068750,-0.066421,0,0
rest,1,48700.0,-0.063253,-0.062794,0,0
rest,1,48800.0,-0.061224,-0.064422,0,0
rest,1,48900.0,-0.064516,-0.064327,0,0
rest,1,49000.0,-0.052863,-0.064993,0,0
rest,1,49100.0,-0.066790,-0.059801,0,0
rest,1,49200.0,-0.057508,-0.075000,0,0
rest,1,49300.0,-0.063830,-0.059504,0,0
rest,1,49400.0,-0.072875,-0.085837,0,0
rest,1,49500.0,-0.067633,-0.064000,0,0
rest,1,49600.0,-0.061093,-0.064516,0,0
rest,1,49700.0,-0.055474,-0.066142,0,0
rest,1,49800.0,-0.060332,-0.064815,0,0
rest,1,49900.0,-0.064422,-0.062500,0,0
rest,1,50000.0,-0.062992,-0.067961,0,0
rest,1,50100.0,-0.063927,-0.067692,0,0
rest,1,50200.0,-0.062397,-0.069401,0,0
rest,1,50300.0,-0.066225,-0.059337,0,0
rest,1,50400.0,-0.063954,-0.061765,0,0
rest,1,50500.0,-0.062222,-0.069401,0,0
rest,1,50600.0,-0.059524,-0.115385,0,0
rest,1,50700.0,-0.064327,-0.064422,0,0
rest,1,50800.0,-0.073814,-0.068729,0,0
rest,1,50900.0,-0.060241,-0.066456,0,0
rest,1,51000.0,-0.061765,-0.067588,0,0
rest,1,51100.0,-0.061314,-0.066265,0,0
rest,1,51200.0,-0.052632,-0.061728,0,0
rest,1,51300.0,-0.052863,-0.064327,0,0
rest,1,51400.0,-0.061069,-0.062305,0,0
rest,1,51500.0,-0.065089,-0.065967,0,0
rest,1,51600.0,-0.059375,-0.058552,0,0
rest,1,51700.0,-0.058997,-0.062500,0,0
rest,1,51800.0,-0.061489,-0.064103,0,0
rest,1,51900.0,-0.062112,-0.064030,0,0
rest,1,52000.0,-0.061765,-0.064000,0,0
rest,1,52100.0,-0.063228,-0.071970,0,0
rest,1,52200.0,-0.061093,-0.062016,0,0
rest,1,52300.0,-0.055965,-0.059435,0,0
rest,1,52400.0,-0.060958,-0.054878,0,0
rest,1,52500.0,-0.061069,-0.061824,0,0
rest,1,52600.0,-0.057751,-0.055556,0,0
rest,1,52700.0,-0.056162,-0.050394,0,0
rest,1,52800.0,-0.057971,-0.064024,0,0
rest,1,52900.0,-0.056801,-0.060332,0,0
rest,1,53000.0,-0.060995,-0.049834,0,0
rest,1,53100.0,-0.062780,-0.063636,0,0
rest,1,53200.0,-0.061644,-0.062810,0,0
rest,1,53300.0,-0.059900,-0.065708,0,0
rest,1,53400.0,-0.063540,-0.067416,0,0
rest,1,53500.0,-0.055152,-0.060514,0,0
