phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,1,5500.0,-0.093159,-0.092619,0,0
rest,1,5600.0,-0.094801,-0.087349,0,0
rest,1,5700.0,-0.095952,-0.082317,0,0
rest,1,5800.0,-0.104405,-0.091503,0,0
rest,1,5900.0,-0.101426,-0.092257,0,0
rest,1,6000.0,-0.098694,-0.091954,0,0
rest,1,6100.0,-0.104317,-0.113433,0,0
rest,1,6200.0,-0.090776,-0.088626,0,0
rest,1,6300.0,-0.094395,-0.093431,0,0
rest,1,6400.0,-0.091043,-0.090116,0,0
rest,1,6500.0,-0.090361,-0.088146,0,0
rest,1,6600.0,-0.102326,-0.088821,0,0
rest,1,6700.0,-0.094118,-0.079882,0,0
rest,1,6800.0,-0.086957,-0.085763,0,0
rest,1,6900.0,-0.096350,-0.078148,0,0
rest,1,7000.0,-0.090909,-0.084302,0,0
rest,1,7100.0,-0.090511,-0.081325,0,0
rest,1,7200.0,-0.095665,-0.081395,0,0
rest,1,7300.0,-0.090643,-0.078832,0,0
rest,1,7400.0,-0.092715,-0.085851,0,0
rest,1,7500.0,-0.088821,-0.086420,0,0
rest,1,7600.0,-0.090361,-0.078832,0,0
rest,1,7700.0,-0.089506,-0.075710,0,0
rest,1,7800.0,-0.083462,-0.077519,0,0
rest,1,7900.0,-0.091627,-0.079077,0,0
rest,1,8000.0,-0.084671,-0.078832,0,0
rest,1,8100.0,-0.090909,-0.078907,0,0
rest,1,8200.0,-0.088106,-0.079179,0,0
rest,1,8300.0,-0.081356,-0.083333,0,0
rest,1,8400.0,-0.104418,-0.082051,0,0
rest,1,8500.0,-0.086677,-0.084084,0,0
rest,1,8600.0,-0.080128,-0.086567,0,0
rest,1,8700.0,-0.087912,-0.089783,0,0
rest,1,8800.0,-0.081851,-0.084317,0,0
rest,1,8900.0,-0.098361,-0.083582,0,0
rest,1,9000.0,-0.093939,-0.080838,0,0
rest,1,9100.0,-0.094656,-0.086826,0,0
rest,1,9200.0,-0.087746,-0.083851,0,0
rest,1,9300.0,-0.088415,-0.079148,0,0
rest,1,9400.0,-0.087746,-0.080717,0,0
rest,1,9500.0,-0.093489,-0.092257,0,0
rest,1,9600.0,-0.085420,-0.079882,0,0
rest,1,9700.0,-0.085799,-0.082718,0,0
rest,1,9800.0,-0.101399,-0.083851,0,0
rest,1,9900.0,-0.090202,-0.084112,0,0
rest,1,10000.0,-0.087481,-0.076135,0,0
rest,1,10100.0,-0.077961,-0.086826,0,0
rest,1,10200.0,-0.086522,-0.081761,0,0
rest,1,10300.0,-0.085926,-0.081514,0,0
rest,1,10400.0,-0.199203,-0.102804,0,0
rest,1,10500.0,-0.092166,-0.078832,0,0
rest,1,10600.0,-0.085366,-0.076805,0,0
rest,1,10700.0,-0.084084,-0.075691,0,0
rest,1,10800.0,-0.097902,-0.080123,0,0
rest,1,10900.0,-0.084592,-0.076023,0,0
rest,1,11000.0,-0.082353,-0.075912,0,0
rest,1,11100.0,-0.085169,-0.080000,0,0
rest,1,11200.0,-0.086822,-0.079882,0,0
rest,1,11300.0,-0.083981,-0.084849,0,0
rest,1,11400.0,-0.087954,-0.076923,0,0
rest,1,11500.0,-0.083832,-0.073964,0,0
rest,1,11600.0,-0.108559,-0.103704,0,0
rest,1,11700.0,-0.094406,-0.080645,0,0
rest,1,11800.0,-0.090090,-0.078947,0,0
rest,1,11900.0,-0.088468,-0.083067,0,0
rest,1,12000.0,-0.087879,-0.079295,0,0
rest,1,12100.0,-0.087349,-0.071540,0,0
rest,1,12200.0,-0.081571,-0.073395,0,0
rest,1,12300.0,-0.074766,-0.076336,0,0
rest,1,12400.0,-0.081571,-0.075758,0,0
rest,1,12500.0,-0.083333,-0.076135,0,0
rest,1,12600.0,-0.083210,-0.073282,0,0
rest,1,12700.0,-0.089021,-0.076809,0,0
rest,1,12800.0,-0.086567,-0.079148,0,0
rest,1,12900.0,-0.089655,-0.082397,0,0
rest,1,13000.0,-0.082949,-0.073964,0,0
rest,1,13100.0,-0.086181,-0.078493,0,0
rest,1,13200.0,-0.092562,-0.078125,0,0
rest,1,13300.0,-0.081505,-0.075529,0,0
rest,1,13400.0,-0.079764,-0.078788,0,0
rest,1,13500.0,-0.079529,-0.074184,0,0
rest,1,13600.0,-0.079646,-0.072727,0,0
rest,1,13700.0,-0.077037,-0.070278,0,0
rest,1,13800.0,-0.080000,-0.074074,0,0
rest,1,13900.0,-0.080357,-0.072072,0,0
rest,1,14000.0,-0.081325,-0.073964,0,0
rest,1,14100.0,-0.076358,-0.070988,0,0
rest,1,14200.0,-0.077572,-0.063927,0,0
rest,1,14300.0,-0.074627,-0.072181,0,0
rest,1,14400.0,-0.074738,-0.075075,0,0
rest,1,14500.0,-0.079295,-0.076555,0,0
rest,1,14600.0,-0.075873,-0.065217,0,0
rest,1,14700.0,-0.077640,-0.071006,0,0
rest,1,14800.0,-0.076471,-0.073702,0,0
rest,1,14900.0,-0.079063,-0.075829,0,0
rest,1,15000.0,-0.081448,-0.070229,0,0
rest,1,15100.0,-0.077728,-0.072398,0,0
rest,1,15200.0,-0.078788,-0.072327,0,0
rest,1,15300.0,-0.080357,-0.071318,0,0
rest,1,15400.0,-0.073638,-0.068351,0,0
rest,1,15500.0,-0.073421,-0.069869,0,0
rest,1,15600.0,-0.079646,-0.070015,0,0
rest,1,15700.0,-0.076696,-0.074303,0,0
rest,1,15800.0,-0.077640,-0.078740,0,0
rest,1,15900.0,-0.079646,-0.070444,0,0
rest,1,16000.0,-0.084507,-0.070878,0,0
rest,1,16100.0,-0.076358,-0.077160,0,0
rest,1,16200.0,-0.074184,-0.071856,0,0
rest,1,16300.0,-0.079063,-0.069869,0,0
rest,1,16400.0,-0.077381,-0.069486,0,0
rest,1,16500.0,-0.076471,-0.067449,0,0
rest,1,16600.0,-0.079511,-0.074957,0,0
rest,1,16700.0,-0.081081,-0.065379,0,0
rest,1,16800.0,-0.077519,-0.072398,0,0
rest,1,16900.0,-0.076809,-0.067449,0,0
rest,1,17000.0,-0.079063,-0.071856,0,0
rest,1,17100.0,-0.080238,-0.067588,0,0
rest,1,17200.0,-0.081081,-0.064915,0,0
rest,1,17300.0,-0.074516,-0.071964,0,0
rest,1,17400.0,-0.080357,-0.066066,0,0
rest,1,17500.0,-0.071749,-0.074766,0,0
rest,1,17600.0,-0.083086,-0.070660,0,0
rest,1,17700.0,-0.078195,-0.066566,0,0
rest,1,17800.0,-0.079646,-0.070073,0,0
rest,1,17900.0,-0.083086,-0.078049,0,0
rest,1,18000.0,-0.071642,-0.072181,0,0
rest,1,18100.0,-0.080238,-0.069277,0,0
rest,1,18200.0,-0.082840,-0.071749,0,0
rest,1,18300.0,-0.078669,-0.073059,0,0
rest,1,18400.0,-0.079529,-0.065672,0,0
rest,1,18500.0,-0.076246,-0.069909,0,0
rest,1,18600.0,-0.079063,-0.067449,0,0
rest,1,18700.0,-0.077037,-0.069069,0,0
rest,1,18800.0,-0.079882,-0.069291,0,0
rest,1,18900.0,-0.080238,-0.065770,0,0
rest,1,19000.0,-0.074627,-0.068858,0,0
rest,1,19100.0,-0.083333,-0.064615,0,0
rest,1,19200.0,-0.077728,-0.067692,0,0
rest,1,19300.0,-0.077496,-0.062305,0,0
rest,1,19400.0,-0.078078,-0.068657,0,0
rest,1,19500.0,-0.077612,-0.066365,0,0
rest,1,19600.0,-0.074516,-0.063348,0,0
rest,1,19700.0,-0.076696,-0.066667,0,0
rest,1,19800.0,-0.080597,-0.066465,0,0
rest,1,19900.0,-0.079412,-0.063694,0,0
rest,1,20000.0,-0.076583,-0.061069,0,0
rest,1,20100.0,-0.071217,-0.062780,0,0
rest,1,20200.0,-0.076246,-0.064516,0,0
rest,1,20300.0,-0.080838,-0.068554,0,0
rest,1,20400.0,-0.073171,-0.065672,0,0
rest,1,20500.0,-0.073855,-0.056886,0,0
rest,1,20600.0,-0.074738,-0.068759,0,0
rest,1,20700.0,-0.080717,-0.065770,0,0
rest,1,20800.0,-0.081203,-0.067524,0,0
rest,1,20900.0,-0.082067,-0.067176,0,0
rest,1,21000.0,-0.077728,-0.065770,0,0
rest,1,21100.0,-0.077151,-0.071197,0,0
rest,1,21200.0,-0.080119,-0.065672,0,0
rest,1,21300.0,-0.076583,-0.065868,0,0
rest,1,21400.0,-0.067454,-0.067901,0,0
rest,1,21500.0,-0.078431,-0.067485,0,0
rest,1,21600.0,-0.076220,-0.068759,0,0
rest,1,21700.0,-0.079063,-0.065672,0,0
rest,1,21800.0,-0.083981,-0.062016,0,0
rest,1,21900.0,-0.080477,-0.063253,0,0
rest,1,22000.0,-0.079412,-0.065672,0,0
rest,1,22100.0,-0.072727,-0.064615,0,0
rest,1,22200.0,-0.079063,-0.067633,0,0
rest,1,22300.0,-0.075075,-0.068516,0,0
rest,1,22400.0,-0.085890,-0.065934,0,0
rest,1,22500.0,-0.080238,-0.069884,0,0
rest,1,22600.0,-0.082372,-0.064935,0,0
rest,1,22700.0,-0.082067,-0.064815,0,0
rest,1,22800.0,-0.088050,-0.067901,0,0
rest,1,22900.0,-0.080717,-0.064319,0,0
rest,1,23000.0,-0.089404,-0.056716,0,0
rest,1,23100.0,-0.081448,-0.071429,0,0
rest,1,23200.0,-0.073529,-0.068217,0,0
rest,1,23300.0,-0.075529,-0.063063,0,0
rest,1,23400.0,-0.075643,-0.066265,0,0
rest,1,23500.0,-0.081991,-0.061947,0,0
rest,1,23600.0,-0.076583,-0.065574,0,0
rest,1,23700.0,-0.082192,-0.062305,0,0
rest,1,23800.0,-0.076539,-0.065672,0,0
rest,1,23900.0,-0.073507,-0.065868,0,0
rest,1,24000.0,-0.073421,-0.068554,0,0
rest,1,24100.0,-0.072072,-0.065934,0,0
rest,1,24200.0,-0.073421,-0.065672,0,0
rest,1,24300.0,-0.074962,-0.065868,0,0
rest,1,24400.0,-0.076358,-0.067381,0,0
rest,1,24500.0,-0.071642,-0.059701,0,0
rest,1,24600.0,-0.074962,-0.065476,0,0
rest,1,24700.0,-0.072181,-0.065476,0,0
rest,1,24800.0,-0.072838,-0.064516,0,0
rest,1,24900.0,-0.069277,-0.063593,0,0
rest,1,25000.0,-0.070626,-0.066768,0,0
rest,1,25100.0,-0.072993,-0.065379,0,0
rest,1,25200.0,-0.073099,-0.064220,0,0
rest,1,25300.0,-0.071217,-0.065379,0,0
rest,1,25400.0,-0.078195,-0.070444,0,0
rest,1,25500.0,-0.078907,-0.069069,0,0
rest,1,25600.0,-0.076103,-0.068351,0,0
rest,1,25700.0,-0.070444,-0.063540,0,0
rest,1,25800.0,-0.074419,-0.068006,0,0
rest,1,25900.0,-0.078788,-0.069697,0,0
rest,1,26000.0,-0.080371,-0.070229,0,0
rest,1,26100.0,-0.073960,-0.061728,0,0
rest,1,26200.0,-0.067847,-0.064516,0,0
rest,1,26300.0,-0.066667,-0.067485,0,0
rest,1,26400.0,-0.069841,-0.068858,0,0
rest,1,26500.0,-0.068351,-0.066566,0,0
rest,1,26600.0,-0.070692,-0.062407,0,0
rest,1,26700.0,-0.070015,-0.062016,0,0
rest,1,26800.0,-0.069697,-0.058824,0,0
rest,1,26900.0,-0.064706,-0.059435,0,0
rest,1,27000.0,-0.070796,-0.061919,0,0
rest,1,27100.0,-0.070381,-0.062315,0,0
rest,1,27200.0,-0.069803,-0.063391,0,0
rest,1,27300.0,-0.070692,-0.062315,0,0
rest,1,27400.0,-0.067093,-0.065015,0,0
rest,1,27500.0,-0.076070,-0.065116,0,0
rest,1,27600.0,-0.075783,-0.059504,0,0
rest,1,27700.0,-0.065672,-0.063927,0,0
rest,1,27800.0,-0.067847,-0.061674,0,0
rest,1,27900.0,-0.062593,-0.053019,0,0
rest,1,28000.0,-0.062315,-0.056464,0,0
rest,1,28100.0,-0.067847,-0.055965,0,0
rest,1,28200.0,-0.068047,-0.058824,0,0
rest,1,28300.0,-0.067847,-0.052469,0,0
rest,1,28400.0,-0.067548,-0.058824,0,0
rest,1,28500.0,-0.067747,-0.068111,0,0
rest,1,28600.0,-0.064897,-0.064516,0,0
rest,1,28700.0,-0.067548,-0.058552,0,0
rest,1,28800.0,-0.067548,-0.061856,0,0
rest,1,28900.0,-0.067548,-0.065770,0,0
rest,1,29000.0,-0.064706,-0.062016,0,0
rest,1,29100.0,-0.064801,-0.058910,0,0
rest,1,29200.0,-0.067647,-0.058997,0,0
rest,1,29300.0,-0.066869,-0.061856,0,0
rest,1,29400.0,-0.067278,-0.062893,0,0
rest,1,29500.0,-0.064706,-0.061856,0,0
rest,1,29600.0,-0.061856,-0.061856,0,0
rest,1,29700.0,-0.060241,-0.056962,0,0
rest,1,29800.0,-0.066561,-0.049751,0,0
rest,1,29900.0,-0.066165,-0.061947,0,0
rest,1,30000.0,-0.063253,-0.063253,0,0
rest,1,30100.0,-0.065089,-0.062315,0,0
rest,1,30200.0,-0.066165,-0.064220,0,0
rest,1,30300.0,-0.072617,-0.064815,0,0
rest,1,30400.0,-0.070381,-0.062315,0,0
rest,1,30500.0,-0.070278,-0.059880,0,0
rest,1,30600.0,-0.071217,-0.062593,0,0
rest,1,30700.0,-0.070278,-0.059880,0,0
rest,1,30800.0,-0.071217,-0.064615,0,0
rest,1,30900.0,-0.062407,-0.056250,0,0
rest,1,31000.0,-0.069486,-0.058910,0,0
rest,1,31100.0,-0.062407,-0.059613,0,0
rest,1,31200.0,-0.065476,-0.061069,0,0
rest,1,31300.0,-0.068351,-0.062112,0,0
rest,1,31400.0,-0.069069,-0.058651,0,0
rest,1,31500.0,-0.069069,-0.061674,0,0
rest,1,31600.0,-0.074419,-0.059084,0,0
rest,1,31700.0,-0.070229,-0.057057,0,0
rest,1,31800.0,-0.067278,-0.060976,0,0
rest,1,31900.0,-0.071318,-0.059435,0,0
rest,1,32000.0,-0.073733,-0.054217,0,0
rest,1,32100.0,-0.069277,-0.051128,0,0
rest,1,32200.0,-0.070122,-0.056296,0,0
rest,1,32300.0,-0.066869,-0.061674,0,0
rest,1,32400.0,-0.069803,-0.063927,0,0
rest,1,32500.0,-0.068862,-0.061674,0,0
rest,1,32600.0,-0.063830,-0.063927,0,0
rest,1,32700.0,-0.068452,-0.061856,0,0
rest,1,32800.0,-0.065476,-0.061856,0,0
rest,1,32900.0,-0.063444,-0.058824,0,0
rest,1,33000.0,-0.057489,-0.059172,0,0
rest,1,33100.0,-0.071988,-0.058824,0,0
rest,1,33200.0,-0.063348,-0.058824,0,0
rest,1,33300.0,-0.062500,-0.062315,0,0
rest,1,33400.0,-0.063158,-0.061765,0,0
rest,1,33500.0,-0.070229,-0.061765,0,0
rest,1,33600.0,-0.073171,-0.061765,0,0
rest,1,33700.0,-0.069697,-0.060150,0,0
rest,1,33800.0,-0.060060,-0.059084,0,0
rest,1,33900.0,-0.061633,-0.059613,0,0
rest,1,34000.0,-0.067381,-0.062222,0,0
rest,1,34100.0,-0.065672,-0.056130,0,0
rest,1,34200.0,-0.057663,-0.062222,0,0
rest,1,34300.0,-0.072398,-0.062222,0,0
rest,1,34400.0,-0.074294,-0.058910,0,0
rest,1,34500.0,-0.070229,-0.053973,0,0
rest,1,34600.0,-0.069069,-0.059880,0,0
rest,1,34700.0,-0.074850,-0.064615,0,0
rest,1,34800.0,-0.060241,-0.056047,0,0
rest,1,34900.0,-0.072948,-0.061765,0,0
rest,1,35000.0,-0.066768,-0.061728,0,0
rest,1,35100.0,-0.060060,-0.061765,0,0
rest,1,35200.0,-0.063158,-0.063092,0,0
rest,1,35300.0,-0.066768,-0.059084,0,0
rest,1,35400.0,-0.072838,-0.061350,0,0
rest,1,35500.0,-0.069074,-0.062780,0,0
rest,1,35600.0,-0.068323,-0.062130,0,0
rest,1,35700.0,-0.067797,-0.061947,0,0
rest,1,35800.0,-0.065672,-0.062112,0,0
rest,1,35900.0,-0.060241,-0.060606,0,0
rest,1,36000.0,-0.070064,-0.063733,0,0
rest,1,36100.0,-0.063694,-0.057927,0,0
rest,1,36200.0,-0.062968,-0.058737,0,0
rest,1,36300.0,-0.060032,-0.059791,0,0
rest,1,36400.0,-0.063158,-0.055965,0,0
rest,1,36500.0,-0.060790,-0.066561,0,0
rest,1,36600.0,-0.065672,-0.058910,0,0
rest,1,36700.0,-0.064024,-0.057143,0,0
rest,1,36800.0,-0.058015,-0.061493,0,0
rest,1,36900.0,-0.058193,-0.061493,0,0
rest,1,37000.0,-0.064122,-0.058651,0,0
rest,1,37100.0,-0.064122,-0.063636,0,0
rest,1,37200.0,-0.064122,-0.059172,0,0
rest,1,37300.0,-0.067742,-0.060150,0,0
rest,1,37400.0,-0.069173,-0.058737,0,0
rest,1,37500.0,-0.062794,-0.061947,0,0
rest,1,37600.0,-0.065319,-0.060976,0,0
rest,1,37700.0,-0.067692,-0.061493,0,0
rest,1,37800.0,-0.064220,-0.058824,0,0
rest,1,37900.0,-0.064122,-0.062874,0,0
rest,1,38000.0,-0.071429,-0.061674,0,0
rest,1,38100.0,-0.071763,-0.055882,0,0
rest,1,38200.0,-0.069803,-0.061947,0,0
rest,1,38300.0,-0.068182,-0.061674,0,0
rest,1,38400.0,-0.065015,-0.061674,0,0
rest,1,38500.0,-0.067947,-0.063063,0,0
rest,1,38600.0,-0.065089,-0.058910,0,0
rest,1,38700.0,-0.065379,-0.060606,0,0
rest,1,38800.0,-0.061947,-0.056198,0,0
rest,1,38900.0,-0.066365,-0.059970,0,0
rest,1,39000.0,-0.068657,-0.060332,0,0
rest,1,39100.0,-0.063492,-0.064815,0,0
rest,1,39200.0,-0.065672,-0.057229,0,0
rest,1,39300.0,-0.065770,-0.063253,0,0
rest,1,39400.0,-0.066365,-0.060222,0,0
rest,1,39500.0,-0.060790,-0.060332,0,0
rest,1,39600.0,-0.059613,-0.060318,0,0
rest,1,39700.0,-0.065282,-0.059970,0,0
rest,1,39800.0,-0.059613,-0.063158,0,0
rest,1,39900.0,-0.063830,-0.056130,0,0
rest,1,40000.0,-0.060332,-0.054795,0,0
rest,1,40100.0,-0.062593,-0.058552,0,0
rest,1,40200.0,-0.064319,-0.060332,0,0
rest,1,40300.0,-0.059613,-0.056296,0,0
rest,1,40400.0,-0.063733,-0.053333,0,0
rest,1,40500.0,-0.062593,-0.061856,0,0
rest,1,40600.0,-0.060976,-0.058824,0,0
rest,1,40700.0,-0.062407,-0.060241,0,0
rest,1,40800.0,-0.064915,-0.062968,0,0
rest,1,40900.0,-0.065282,-0.058910,0,0
rest,1,41000.0,-0.065282,-0.061633,0,0
rest,1,41100.0,-0.057143,-0.056972,0,0
rest,1,41200.0,-0.062968,-0.060332,0,0
rest,1,41300.0,-0.065967,-0.065831,0,0
rest,1,41400.0,-0.061919,-0.061765,0,0
rest,1,41500.0,-0.065015,-0.069182,0,0
rest,1,41600.0,-0.063391,-0.066066,0,0
rest,1,41700.0,-0.062208,-0.065868,0,0
rest,1,41800.0,-0.063927,-0.064725,0,0
rest,1,41900.0,-0.059880,-0.068554,0,0
rest,1,42000.0,-0.064417,-0.059791,0,0
rest,1,42100.0,-0.055385,-0.059259,0,0
rest,1,42200.0,-0.063348,-0.062968,0,0
rest,1,42300.0,-0.063391,-0.047059,0,0
rest,1,42400.0,-0.063348,-0.061674,0,0
rest,1,42500.0,-0.053254,-0.058737,0,0
rest,1,42600.0,-0.063063,-0.064706,0,0
rest,1,42700.0,-0.061856,-0.066142,0,0
rest,1,42800.0,-0.065967,-0.060514,0,0
rest,1,42900.0,-0.064715,-0.058642,0,0
rest,1,43000.0,-0.061538,-0.067416,0,0
rest,1,43100.0,-0.061947,-0.067278,0,0
rest,1,43200.0,-0.060976,-0.063391,0,0
rest,1,43300.0,-0.064122,-0.058824,0,0
rest,1,43400.0,-0.064615,-0.052308,0,0
rest,1,43500.0,-0.059701,-0.057143,0,0
rest,1,43600.0,-0.065185,-0.055556,0,0
rest,1,43700.0,-0.065282,-0.058642,0,0
rest,1,43800.0,-0.066165,-0.063348,0,0
rest,1,43900.0,-0.065185,-0.063444,0,0
rest,1,44000.0,-0.062500,-0.053492,0,0
rest,1,44100.0,-0.060150,-0.062968,0,0
rest,1,44200.0,-0.068006,-0.051360,0,0
rest,1,44300.0,-0.063540,-0.061856,0,0
rest,1,44400.0,-0.068750,-0.061584,0,0
rest,1,44500.0,-0.063380,-0.058915,0,0
rest,1,44600.0,-0.061919,-0.060423,0,0
rest,1,44700.0,-0.062305,-0.066561,0,0
rest,1,44800.0,-0.066246,-0.063348,0,0
rest,1,44900.0,-0.059282,-0.058104,0,0
rest,1,45000.0,-0.060060,-0.063158,0,0
rest,1,45100.0,-0.066038,-0.062402,0,0
rest,1,45200.0,-0.068966,-0.053512,0,0
rest,1,45300.0,-0.067278,-0.054400,0,0
rest,1,45400.0,-0.069401,-0.058104,0,0
rest,1,45500.0,-0.058537,-0.060241,0,0
rest,1,45600.0,-0.059375,-0.057057,0,0
rest,1,45700.0,-0.058915,-0.059970,0,0
rest,1,45800.0,-0.057751,-0.057576,0,0
rest,1,45900.0,-0.060332,-0.058642,0,0
rest,1,46000.0,-0.056042,-0.066914,0,0
rest,1,46100.0,-0.073937,-0.106383,0,0
rest,1,46200.0,-0.065116,-0.063291,0,0
rest,1,46300.0,-0.061017,-0.058728,0,0
rest,1,46400.0,-0.060127,-0.063333,0,0
rest,1,46500.0,-0.067176,-0.046948,0,0
rest,1,46600.0,-0.065015,-0.058193,0,0
rest,1,46700.0,-0.065421,-0.056886,0,0
rest,1,46800.0,-0.063253,-0.059970,0,0
rest,1,46900.0,-0.064417,-0.057143,0,0
rest,1,47000.0,-0.064417,-0.053973,0,0
rest,1,47100.0,-0.059655,-0.055130,0,0
rest,1,47200.0,-0.062937,-0.056632,0,0
rest,1,47300.0,-0.061633,-0.055215,0,0
rest,1,47400.0,-0.055470,-0.057143,0,0
rest,1,47500.0,-0.062112,-0.057508,0,0
rest,1,47600.0,-0.065934,-0.054962,0,0
rest,1,47700.0,-0.064915,-0.057508,0,0
rest,1,47800.0,-0.060514,-0.056972,0,0
rest,1,47900.0,-0.060698,-0.064620,0,0
rest,1,48000.0,-0.060606,-0.058282,0,0
rest,1,48100.0,-0.060606,-0.055641,0,0
rest,1,48200.0,-0.060698,-0.063253,0,0
rest,1,48300.0,-0.066561,-0.063158,0,0
rest,1,48400.0,-0.060698,-0.063158,0,0
rest,1,48500.0,-0.060883,-0.059842,0,0
rest,1,48600.0,-0.061538,-0.057057,0,0
rest,1,48700.0,-0.057576,-0.061728,0,0
rest,1,48800.0,-0.060423,-0.063348,0,0
rest,1,48900.0,-0.060514,-0.065868,0,0
rest,1,49000.0,-0.065116,-0.063796,0,0
rest,1,49100.0,-0.059190,-0.055470,0,0
rest,1,49200.0,-0.054962,-0.060514,0,0
rest,1,49300.0,-0.062696,-0.054135,0,0
rest,1,49400.0,-0.062780,-0.068217,0,0
rest,1,49500.0,-0.058915,-0.062874,0,0
rest,1,49600.0,-0.058193,-0.063253,0,0
rest,1,49700.0,-0.063444,-0.066165,0,0
rest,1,49800.0,-0.065217,-0.058158,0,0
rest,1,49900.0,-0.059561,-0.062593,0,0
rest,1,50000.0,-0.062687,-0.059791,0,0
rest,1,50100.0,-0.059561,-0.059970,0,0
rest,1,50200.0,-0.063391,-0.062687,0,0
rest,1,50300.0,-0.063830,-0.057143,0,0
rest,1,50400.0,-0.063694,-0.057315,0,0
rest,1,50500.0,-0.060698,-0.055800,0,0
rest,1,50600.0,-0.061633,-0.059701,0,0
rest,1,50700.0,-0.060606,-0.055470,0,0
rest,1,50800.0,-0.060514,-0.054628,0,0
rest,1,50900.0,-0.065319,-0.062208,0,0
rest,1,51000.0,-0.064024,-0.053651,0,0
rest,1,51100.0,-0.061919,-0.056801,0,0
rest,1,51200.0,-0.057315,-0.060698,0,0
rest,1,51300.0,-0.061856,-0.086207,0,0
rest,1,51400.0,-0.057600,-0.065466,0,0
rest,1,51500.0,-0.057057,-0.058193,0,0
rest,1,51600.0,-0.053731,-0.051780,0,0
rest,1,51700.0,-0.058824,-0.059791,0,0
rest,1,51800.0,-0.054795,-0.061444,0,0
rest,1,51900.0,-0.064024,-0.056801,0,0
rest,1,52000.0,-0.062305,-0.050822,0,0
rest,1,52100.0,-0.065116,-0.055556,0,0
rest,1,52200.0,-0.058552,-0.049459,0,0
rest,1,52300.0,-0.065359,-0.049536,0,0
rest,1,52400.0,-0.060423,-0.054135,0,0
rest,1,52500.0,-0.064024,-0.060606,0,0
rest,1,52600.0,-0.059347,-0.059524,0,0
rest,1,52700.0,-0.062593,-0.058282,0,0
rest,1,52800.0,-0.056972,-0.058642,0,0
rest,1,52900.0,-0.056464,-0.053973,0,0
rest,1,53000.0,-0.062687,-0.059435,0,0
rest,1,53100.0,-0.058282,-0.058193,0,0
rest,1,53200.0,-0.059655,-0.057971,0,0
rest,1,53300.0,-0.066778,-0.055829,0,0
rest,1,53400.0,-0.065831,-0.060914,0,0
rest,1,53500.0,-0.059900,-0.056515,0,0
