phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,1,5700.0,-0.093458,-0.109204,0,0
rest,1,5800.0,-0.093797,-0.106109,0,0
rest,1,5900.0,-0.087083,-0.088280,0,0
rest,1,6000.0,-0.086580,-0.096491,0,0
rest,1,6100.0,-0.088821,-0.098726,0,0
rest,1,6200.0,-0.089725,-0.093159,0,0
rest,1,6300.0,-0.080717,-0.089094,0,0
rest,1,6400.0,-0.091339,-0.094617,0,0
rest,1,6500.0,-0.088415,-0.091185,0,0
rest,1,6600.0,-0.088365,-0.093233,0,0
rest,1,6700.0,-0.089701,-0.086287,0,0
rest,1,6800.0,-0.079877,-0.097315,0,0
rest,1,6900.0,-0.076570,-0.096531,0,0
rest,1,7000.0,-0.119122,-0.096273,0,0
rest,1,7100.0,-0.085627,-0.096027,0,0
rest,1,7200.0,-0.084592,-0.086181,0,0
rest,1,7300.0,-0.083333,-0.092125,0,0
rest,1,7400.0,-0.080371,-0.089686,0,0
rest,1,7500.0,-0.080495,-0.087102,0,0
rest,1,7600.0,-0.083832,-0.090511,0,0
rest,1,7700.0,-0.080838,-0.093098,0,0
rest,1,7800.0,-0.080808,-0.091716,0,0
rest,1,7900.0,-0.077922,-0.090116,0,0
rest,1,8000.0,-0.075472,-0.087481,0,0
rest,1,8100.0,-0.079764,-0.088685,0,0
rest,1,8200.0,-0.079882,-0.093023,0,0
rest,1,8300.0,-0.079882,-0.087102,0,0
rest,1,8400.0,-0.079511,-0.125000,0,0
rest,1,8500.0,-0.079646,-0.090772,0,0
rest,1,8600.0,-0.079389,-0.081633,0,0
rest,1,8700.0,-0.078148,-0.082474,0,0
rest,1,8800.0,-0.085868,-0.084416,0,0
rest,1,8900.0,-0.081042,-0.075643,0,0
rest,1,9000.0,-0.084084,-0.088106,0,0
rest,1,9100.0,-0.079877,-0.092262,0,0
rest,1,9200.0,-0.075253,-0.087977,0,0
rest,1,9300.0,-0.078375,-0.088365,0,0
rest,1,9400.0,-0.079882,-0.085294,0,0
rest,1,9500.0,-0.077381,-0.088496,0,0
rest,1,9600.0,-0.079764,-0.084211,0,0
rest,1,9700.0,-0.077922,-0.084058,0,0
rest,1,9800.0,-0.075472,-0.088496,0,0
rest,1,9900.0,-0.078669,-0.095092,0,0
rest,1,10000.0,-0.081081,-0.085496,0,0
rest,1,10100.0,-0.125561,-0.086176,0,0
rest,1,10200.0,-0.081037,-0.089094,0,0
rest,1,10300.0,-0.072900,-0.076687,0,0
rest,1,10400.0,-0.075643,-0.089094,0,0
rest,1,10500.0,-0.081818,-0.083333,0,0
rest,1,10600.0,-0.082443,-0.078313,0,0
rest,1,10700.0,-0.080692,-0.078488,0,0
rest,1,10800.0,-0.081159,-0.083815,0,0
rest,1,10900.0,-0.077844,-0.079268,0,0
rest,1,11000.0,-0.077922,-0.081042,0,0
rest,1,11100.0,-0.075643,-0.085420,0,0
rest,1,11200.0,-0.075691,-0.087848,0,0
rest,1,11300.0,-0.078261,-0.083815,0,0
rest,1,11400.0,-0.075145,-0.086331,0,0
rest,1,11500.0,-0.088146,-0.086697,0,0
rest,1,11600.0,-0.080692,-0.075253,0,0
rest,1,11700.0,-0.076471,-0.083453,0,0
rest,1,11800.0,-0.078148,-0.080000,0,0
rest,1,11900.0,-0.075075,-0.073059,0,0
rest,1,12000.0,-0.075534,-0.085546,0,0
rest,1,12100.0,-0.076220,-0.078907,0,0
rest,1,12200.0,-0.073529,-0.082474,0,0
rest,1,12300.0,-0.068657,-0.084084,0,0
rest,1,12400.0,-0.080477,-0.083582,0,0
rest,1,12500.0,-0.073638,-0.080238,0,0
rest,1,12600.0,-0.072555,-0.080257,0,0
rest,1,12700.0,-0.073206,-0.072359,0,0
rest,1,12800.0,-0.078313,-0.075472,0,0
rest,1,12900.0,-0.078832,-0.073964,0,0
rest,1,13000.0,-0.076923,-0.081159,0,0
rest,1,13100.0,-0.074650,-0.081081,0,0
rest,1,13200.0,-0.076583,-0.075145,0,0
rest,1,13300.0,-0.081377,-0.078078,0,0
rest,1,13400.0,-0.079511,-0.075581,0,0
rest,1,13500.0,-0.078947,-0.075472,0,0
rest,1,13600.0,-0.078375,-0.075472,0,0
rest,1,13700.0,-0.070692,-0.078148,0,0
rest,1,13800.0,-0.070073,-0.079412,0,0
rest,1,13900.0,-0.072569,-0.074313,0,0
rest,1,14000.0,-0.081752,-0.068351,0,0
rest,1,14100.0,-0.075472,-0.072464,0,0
rest,1,14200.0,-0.072398,-0.075581,0,0
rest,1,14300.0,-0.073620,-0.077844,0,0
rest,1,14400.0,-0.067947,-0.066860,0,0
rest,1,14500.0,-0.070988,-0.073099,0,0
rest,1,14600.0,-0.073855,-0.073507,0,0
rest,1,14700.0,-0.079295,-0.066066,0,0
rest,1,14800.0,-0.067278,-0.079529,0,0
rest,1,14900.0,-0.077882,-0.078669,0,0
rest,1,15000.0,-0.079882,-0.074405,0,0
rest,1,15100.0,-0.074303,-0.072900,0,0
rest,1,15200.0,-0.072727,-0.080000,0,0
rest,1,15300.0,-0.075235,-0.076190,0,0
rest,1,15400.0,-0.079365,-0.075163,0,0
rest,1,15500.0,-0.074336,-0.151351,0,0
rest,1,15600.0,-0.081571,-0.070122,0,0
rest,1,15700.0,-0.073132,-0.078493,0,0
rest,1,15800.0,-0.079389,-0.079745,0,0
rest,1,15900.0,-0.079745,-0.079208,0,0
rest,1,16000.0,-0.078788,-0.082508,0,0
rest,1,16100.0,-0.074650,-0.075949,0,0
rest,1,16200.0,-0.066768,-0.072327,0,0
rest,1,16300.0,-0.076923,-0.071875,0,0
rest,1,16400.0,-0.072398,-0.066566,0,0
rest,1,16500.0,-0.079511,-0.077796,0,0
rest,1,16600.0,-0.084906,-0.069401,0,0
rest,1,16700.0,-0.079491,-0.074324,0,0
rest,1,16800.0,-0.077728,-0.077160,0,0
rest,1,16900.0,-0.079633,-0.082149,0,0
rest,1,17000.0,-0.075235,-0.070175,0,0
rest,1,17100.0,-0.070552,-0.078712,0,0
rest,1,17200.0,-0.079755,-0.076805,0,0
rest,1,17300.0,-0.078003,-0.074627,0,0
rest,1,17400.0,-0.076687,-0.088028,0,0
rest,1,17500.0,-0.069909,-0.079877,0,0
rest,1,17600.0,-0.068966,-0.081377,0,0
rest,1,17700.0,-0.067278,-0.073132,0,0
rest,1,17800.0,-0.078788,-0.082317,0,0
rest,1,17900.0,-0.072289,-0.076687,0,0
rest,1,18000.0,-0.077280,-0.069217,0,0
rest,1,18100.0,-0.076312,-0.078003,0,0
rest,1,18200.0,-0.071429,-0.074184,0,0
rest,1,18300.0,-0.063348,-0.070796,0,0
rest,1,18400.0,-0.074194,-0.066879,0,0
rest,1,18500.0,-0.068148,-0.070692,0,0
rest,1,18600.0,-0.074962,-0.071111,0,0
rest,1,18700.0,-0.070485,-0.073529,0,0
rest,1,18800.0,-0.073314,-0.073529,0,0
rest,1,18900.0,-0.070796,-0.070692,0,0
rest,1,19000.0,-0.065967,-0.074850,0,0
rest,1,19100.0,-0.065476,-0.065476,0,0
rest,1,19200.0,-0.067093,-0.073395,0,0
rest,1,19300.0,-0.073846,-0.071642,0,0
rest,1,19400.0,-0.070878,-0.069510,0,0
rest,1,19500.0,-0.070769,-0.066773,0,0
rest,1,19600.0,-0.069666,-0.072617,0,0
rest,1,19700.0,-0.063830,-0.071540,0,0
rest,1,19800.0,-0.060790,-0.074554,0,0
rest,1,19900.0,-0.059970,-0.068047,0,0
rest,1,20000.0,-0.061162,-0.070229,0,0
rest,1,20100.0,-0.058565,-0.071006,0,0
rest,1,20200.0,-0.066066,-0.067251,0,0
rest,1,20300.0,-0.064801,-0.064993,0,0
rest,1,20400.0,-0.064801,-0.069666,0,0
rest,1,20500.0,-0.061584,-0.068148,0,0
rest,1,20600.0,-0.064801,-0.070901,0,0
rest,1,20700.0,-0.071988,-0.064122,0,0
rest,1,20800.0,-0.066860,-0.070796,0,0
rest,1,20900.0,-0.068351,-0.070073,0,0
rest,1,21000.0,-0.067742,-0.072441,0,0
rest,1,21100.0,-0.065625,-0.069952,0,0
rest,1,21200.0,-0.064993,-0.066958,0,0
rest,1,21300.0,-0.063253,-0.064611,0,0
rest,1,21400.0,-0.071875,-0.064725,0,0
rest,1,21500.0,-0.070769,-0.069731,0,0
rest,1,21600.0,-0.066958,-0.062593,0,0
rest,1,21700.0,-0.067847,-0.064611,0,0
rest,1,21800.0,-0.068657,-0.067692,0,0
rest,1,21900.0,-0.064706,-0.067548,0,0
rest,1,22000.0,-0.062315,-0.061765,0,0
rest,1,22100.0,-0.061856,-0.063348,0,0
rest,1,22200.0,-0.064706,-0.069277,0,0
rest,1,22300.0,-0.067901,-0.066879,0,0
rest,1,22400.0,-0.067251,-0.066860,0,0
rest,1,22500.0,-0.067548,-0.064516,0,0
rest,1,22600.0,-0.066958,-0.067947,0,0
rest,1,22700.0,-0.066860,-0.066763,0,0
rest,1,22800.0,-0.064234,-0.063954,0,0
rest,1,22900.0,-0.061314,-0.063954,0,0
rest,1,23000.0,-0.063540,-0.056548,0,0
rest,1,23100.0,-0.065574,-0.065185,0,0
rest,1,23200.0,-0.065574,-0.065770,0,0
rest,1,23300.0,-0.061919,-0.061444,0,0
rest,1,23400.0,-0.067747,-0.063954,0,0
rest,1,23500.0,-0.069767,-0.072165,0,0
rest,1,23600.0,-0.070660,-0.073733,0,0
rest,1,23700.0,-0.062847,-0.090498,0,0
rest,1,23800.0,-0.065868,-0.069565,0,0
rest,1,23900.0,-0.064047,-0.072359,0,0
rest,1,24000.0,-0.060514,-0.071749,0,0
rest,1,24100.0,-0.131868,-0.071429,0,0
rest,1,24200.0,-0.063796,-0.071778,0,0
rest,1,24300.0,-0.069697,-0.065319,0,0
rest,1,24400.0,-0.061224,-0.068047,0,0
rest,1,24500.0,-0.076923,-0.080139,0,0
rest,1,24600.0,-0.060510,-0.065282,0,0
rest,1,24700.0,-0.062193,-0.065116,0,0
rest,1,24800.0,-0.067055,-0.072464,0,0
rest,1,24900.0,-0.083333,-0.095847,0,0
rest,1,25000.0,-0.066566,-0.072617,0,0
rest,1,25100.0,-0.058193,-0.071429,0,0
rest,1,25200.0,-0.071066,-0.089928,0,0
rest,1,25300.0,-0.076152,-0.104615,0,0
rest,1,25400.0,-0.068217,-0.073638,0,0
rest,1,25500.0,-0.068143,-0.065681,0,0
rest,1,25600.0,-0.058651,-0.065185,0,0
rest,1,25700.0,-0.052469,-0.064220,0,0
rest,1,25800.0,-0.054217,-0.065574,0,0
rest,1,25900.0,-0.054711,-0.062500,0,0
rest,1,26000.0,-0.059701,-0.069486,0,0
rest,1,26100.0,-0.059791,-0.070552,0,0
rest,1,26200.0,-0.055637,-0.070015,0,0
rest,1,26300.0,-0.058480,-0.072886,0,0
rest,1,26400.0,-0.062407,-0.073099,0,0
rest,1,26500.0,-0.059701,-0.072993,0,0
rest,1,26600.0,-0.056886,-0.070444,0,0
rest,1,26700.0,-0.057751,-0.071964,0,0
rest,1,26800.0,-0.060241,-0.064611,0,0
rest,1,26900.0,-0.058737,-0.061856,0,0
rest,1,27000.0,-0.065476,-0.062222,0,0
rest,1,27100.0,-0.067542,-0.080925,0,0
rest,1,27200.0,-0.064801,-0.068323,0,0
rest,1,27300.0,-0.065089,-0.068643,0,0
rest,1,27400.0,-0.064024,-0.070015,0,0
rest,1,27500.0,-0.058824,-0.068323,0,0
rest,1,27600.0,-0.064024,-0.072131,0,0
rest,1,27700.0,-0.062193,-0.063694,0,0
rest,1,27800.0,-0.058737,-0.067251,0,0
rest,1,27900.0,-0.065770,-0.071318,0,0
rest,1,28000.0,-0.062874,-0.067350,0,0
rest,1,28100.0,-0.059701,-0.069971,0,0
rest,1,28200.0,-0.056632,-0.070073,0,0
rest,1,28300.0,-0.068323,-0.064715,0,0
rest,1,28400.0,-0.064748,-0.067073,0,0
rest,1,28500.0,-0.065440,-0.127451,0,0
rest,1,28600.0,-0.055814,-0.068323,0,0
rest,1,28700.0,-0.059701,-0.066869,0,0
rest,1,28800.0,-0.062687,-0.066667,0,0
rest,1,28900.0,-0.062500,-0.068759,0,0
rest,1,29000.0,-0.057971,-0.065892,0,0
rest,1,29100.0,-0.059970,-0.065868,0,0
rest,1,29200.0,-0.062222,-0.062874,0,0
rest,1,29300.0,-0.067594,-0.077273,0,0
rest,1,29400.0,-0.059435,-0.064140,0,0
rest,1,29500.0,-0.063444,-0.059748,0,0
rest,1,29600.0,-0.062687,-0.064234,0,0
rest,1,29700.0,-0.079395,-0.070953,0,0
rest,1,29800.0,-0.064220,-0.064234,0,0
rest,1,29900.0,-0.060100,-0.065630,0,0
rest,1,30000.0,-0.061224,-0.058565,0,0
rest,1,30100.0,-0.058824,-0.062208,0,0
rest,1,30200.0,-0.058632,-0.068111,0,0
rest,1,30300.0,-0.057839,-0.069291,0,0
rest,1,30400.0,-0.061824,-0.066566,0,0
rest,1,30500.0,-0.055556,-0.063954,0,0
rest,1,30600.0,-0.058651,-0.060332,0,0
rest,1,30700.0,-0.058282,-0.063927,0,0
rest,1,30800.0,-0.063391,-0.064725,0,0
rest,1,30900.0,-0.058824,-0.066007,0,0
rest,1,31000.0,-0.061433,-0.064024,0,0
rest,1,31100.0,-0.060241,-0.066265,0,0
rest,1,31200.0,-0.086687,-0.082609,0,0
rest,1,31300.0,-0.062315,-0.059084,0,0
rest,1,31400.0,-0.063158,-0.063348,0,0
rest,1,31500.0,-0.064220,-0.063540,0,0
rest,1,31600.0,-0.058632,-0.060703,0,0
rest,1,31700.0,-0.062500,-0.059098,0,0
rest,1,31800.0,-0.057823,-0.058632,0,0
rest,1,31900.0,-0.064103,-0.058824,0,0
rest,1,32000.0,-0.060423,-0.058480,0,0
rest,1,32100.0,-0.063291,-0.076613,0,0
rest,1,32200.0,-0.063593,-0.067200,0,0
rest,1,32300.0,-0.052550,-0.056716,0,0
rest,1,32400.0,-0.055637,-0.061135,0,0
rest,1,32500.0,-0.058824,-0.054628,0,0
rest,1,32600.0,-0.056296,-0.058309,0,0
rest,1,32700.0,-0.067194,-0.064205,0,0
rest,1,32800.0,-0.055385,-0.059006,0,0
rest,1,32900.0,-0.054446,-0.065319,0,0
rest,1,33000.0,-0.060201,-0.057927,0,0
rest,1,33100.0,-0.060498,-0.063540,0,0
rest,1,33200.0,-0.057489,-0.061224,0,0
rest,1,33300.0,-0.059172,-0.061224,0,0
rest,1,33400.0,-0.089820,-0.057143,0,0
rest,1,33500.0,-0.062402,-0.057658,0,0
rest,1,33600.0,-0.053254,-0.058394,0,0
rest,1,33700.0,-0.060606,-0.058394,0,0
rest,1,33800.0,-0.058282,-0.060514,0,0
rest,1,33900.0,-0.060703,-0.059649,0,0
rest,1,34000.0,-0.059524,-0.061224,0,0
rest,1,34100.0,-0.060241,-0.061135,0,0
rest,1,34200.0,-0.055470,-0.060514,0,0
rest,1,34300.0,-0.062176,-0.065789,0,0
rest,1,34400.0,-0.072289,-0.061919,0,0
rest,1,34500.0,-0.056296,-0.062780,0,0
rest,1,34600.0,-0.069324,-0.063866,0,0
rest,1,34700.0,-0.058282,-0.058394,0,0
rest,1,34800.0,-0.057402,-0.060606,0,0
rest,1,34900.0,-0.059084,-0.061404,0,0
rest,1,35000.0,-0.057489,-0.058910,0,0
rest,1,35100.0,-0.060423,-0.053176,0,0
rest,1,35200.0,-0.059649,-0.051724,0,0
rest,1,35300.0,-0.055637,-0.058480,0,0
rest,1,35400.0,-0.059504,-0.058824,0,0
rest,1,35500.0,-0.070501,-0.066202,0,0
rest,1,35600.0,-0.060976,-0.055965,0,0
rest,1,35700.0,-0.062500,-0.126866,0,0
rest,1,35800.0,-0.059084,-0.058565,0,0
rest,1,35900.0,-0.053812,-0.059259,0,0
rest,1,36000.0,-0.059937,-0.062914,0,0
rest,1,36100.0,-0.055641,-0.061588,0,0
rest,1,36200.0,-0.059172,-0.063063,0,0
rest,1,36300.0,-0.054878,-0.058997,0,0
rest,1,36400.0,-0.058824,-0.060222,0,0
rest,1,36500.0,-0.055637,-0.056047,0,0
rest,1,36600.0,-0.055988,-0.057878,0,0
rest,1,36700.0,-0.058480,-0.059259,0,0
rest,1,36800.0,-0.100418,-0.081081,0,0
rest,1,36900.0,-0.058565,-0.060423,0,0
rest,1,37000.0,-0.057416,-0.059545,0,0
rest,1,37100.0,-0.059098,-0.060703,0,0
rest,1,37200.0,-0.056296,-0.059347,0,0
rest,1,37300.0,-0.058480,-0.055637,0,0
rest,1,37400.0,-0.060823,-0.056632,0,0
rest,1,37500.0,-0.060060,-0.058737,0,0
rest,1,37600.0,-0.052863,-0.058394,0,0
rest,1,37700.0,-0.056198,-0.063796,0,0
rest,1,37800.0,-0.059172,-0.056296,0,0
rest,1,37900.0,-0.059172,-0.058015,0,0
rest,1,38000.0,-0.062500,-0.061017,0,0
rest,1,38100.0,-0.059028,-0.058366,0,0
rest,1,38200.0,-0.062593,-0.064715,0,0
rest,1,38300.0,-0.070588,-0.095563,0,0
rest,1,38400.0,-0.058442,-0.062385,0,0
rest,1,38500.0,-0.058027,-0.069815,0,0
rest,1,38600.0,-0.061824,-0.063545,0,0
rest,1,38700.0,-0.059084,-0.061493,0,0
rest,1,38800.0,-0.056213,-0.058824,0,0
rest,1,38900.0,-0.056213,-0.058651,0,0
rest,1,39000.0,-0.061818,-0.054744,0,0
rest,1,39100.0,-0.051282,-0.059308,0,0
rest,1,39200.0,-0.060150,-0.078603,0,0
rest,1,39300.0,-0.053892,-0.060698,0,0
rest,1,39400.0,-0.055814,-0.054545,0,0
rest,1,39500.0,-0.058104,-0.058015,0,0
rest,1,39600.0,-0.061350,-0.061444,0,0
rest,1,39700.0,-0.058282,-0.055300,0,0
rest,1,39800.0,-0.061256,-0.051988,0,0
rest,1,39900.0,-0.055556,-0.058480,0,0
rest,1,40000.0,-0.061162,-0.048411,0,0
rest,1,40100.0,-0.063291,-0.061588,0,0
rest,1,40200.0,-0.053782,-0.059561,0,0
rest,1,40300.0,-0.059347,-0.058480,0,0
rest,1,40400.0,-0.062136,-0.067568,0,0
rest,1,40500.0,-0.067454,-0.058252,0,0
rest,1,40600.0,-0.064081,-0.047700,0,0
rest,1,40700.0,-0.068687,-0.054622,0,0
rest,1,40800.0,-0.067227,-0.058333,0,0
rest,1,40900.0,-0.072398,-0.072816,0,0
rest,1,41000.0,-0.063492,-0.066445,0,0
rest,1,41100.0,-0.063670,-0.057143,0,0
rest,1,41200.0,-0.068548,-0.061185,0,0
rest,1,41300.0,-0.057234,-0.058537,0,0
rest,1,41400.0,-0.069085,-0.063425,0,0
rest,1,41500.0,-0.069085,-0.051948,0,0
rest,1,41600.0,-0.062176,-0.054902,0,0
rest,1,41700.0,-0.061256,-0.061162,0,0
rest,1,41800.0,-0.056566,-0.070640,0,0
rest,1,41900.0,-0.061444,-0.063927,0,0
rest,1,42000.0,-0.063758,-0.062868,0,0
rest,1,42100.0,-0.054750,-0.054839,0,0
rest,1,42200.0,-0.061314,-0.056296,0,0
rest,1,42300.0,-0.062208,-0.058733,0,0
rest,1,42400.0,-0.057692,-0.060127,0,0
rest,1,42500.0,-0.062208,-0.063927,0,0
rest,1,42600.0,-0.059006,-0.062402,0,0
rest,1,42700.0,-0.055016,-0.063391,0,0
rest,1,42800.0,-0.056296,-0.061674,0,0
rest,1,42900.0,-0.056213,-0.058480,0,0
rest,1,43000.0,-0.058480,-0.058480,0,0
rest,1,43100.0,-0.051988,-0.052147,0,0
rest,1,43200.0,-0.058480,-0.058824,0,0
rest,1,43300.0,-0.050157,-0.059211,0,0
rest,1,43400.0,-0.059282,-0.060150,0,0
rest,1,43500.0,-0.057229,-0.057489,0,0
rest,1,43600.0,-0.059282,-0.057229,0,0
rest,1,43700.0,-0.055637,-0.055474,0,0
rest,1,43800.0,-0.055637,-0.058394,0,0
rest,1,43900.0,-0.060413,-0.062500,0,0
rest,1,44000.0,-0.061889,-0.063191,0,0
rest,1,44100.0,-0.050236,-0.055285,0,0
rest,1,44200.0,-0.053125,-0.058015,0,0
rest,1,44300.0,-0.053883,-0.064935,0,0
rest,1,44400.0,-0.052830,-0.052388,0,0
rest,1,44500.0,-0.049155,-0.055728,0,0
rest,1,44600.0,-0.050000,-0.052632,0,0
rest,1,44700.0,-0.061602,-0.069364,0,0
rest,1,44800.0,-0.049767,-0.059480,0,0
rest,1,44900.0,-0.051128,-0.061824,0,0
rest,1,45000.0,-0.047923,-0.059880,0,0
rest,1,45100.0,-0.048048,-0.062208,0,0
rest,1,45200.0,-0.053968,-0.061919,0,0
rest,1,45300.0,-0.050000,-0.058309,0,0
rest,1,45400.0,-0.051593,-0.057751,0,0
rest,1,45500.0,-0.050074,-0.061135,0,0
rest,1,45600.0,-0.049057,-0.057692,0,0
rest,1,45700.0,-0.043956,-0.065015,0,0
rest,1,45800.0,-0.047478,-0.061314,0,0
rest,1,45900.0,-0.047128,-0.061224,0,0
rest,1,46000.0,-0.048193,-0.056548,0,0
rest,1,46100.0,-0.047128,-0.055474,0,0
rest,1,46200.0,-0.053950,-0.067961,0,0
rest,1,46300.0,-0.041152,-0.071813,0,0
rest,1,46400.0,-0.051205,-0.058733,0,0
rest,1,46500.0,-0.046584,-0.042065,0,0
rest,1,46600.0,-0.053019,-0.060060,0,0
rest,1,46700.0,-0.059084,-0.061314,0,0
rest,1,46800.0,-0.070022,-0.064407,0,0
rest,1,46900.0,-0.055882,-0.063063,0,0
rest,1,47000.0,-0.055970,-0.065440,0,0
rest,1,47100.0,-0.056497,-0.059842,0,0
rest,1,47200.0,-0.053731,-0.055637,0,0
rest,1,47300.0,-0.052863,-0.055718,0,0
rest,1,47400.0,-0.049927,-0.056801,0,0
rest,1,47500.0,-0.058027,-0.060100,0,0
rest,1,47600.0,-0.059130,-0.056338,0,0
rest,1,47700.0,-0.054217,-0.060241,0,0
rest,1,47800.0,-0.053892,-0.048265,0,0
rest,1,47900.0,-0.051756,-0.057143,0,0
rest,1,48000.0,-0.048855,-0.055130,0,0
rest,1,48100.0,-0.052941,-0.055800,0,0
rest,1,48200.0,-0.040733,-0.059965,0,0
rest,1,48300.0,-0.050074,-0.053042,0,0
rest,1,48400.0,-0.041854,-0.055800,0,0
rest,1,48500.0,-0.051118,-0.059084,0,0
rest,1,48600.0,-0.049927,-0.058824,0,0
rest,1,48700.0,-0.052388,-0.058193,0,0
rest,1,48800.0,-0.047198,-0.056047,0,0
rest,1,48900.0,-0.047059,-0.058824,0,0
rest,1,49000.0,-0.051205,-0.060332,0,0
rest,1,49100.0,-0.049927,-0.058651,0,0
rest,1,49200.0,-0.049927,-0.058651,0,0
rest,1,49300.0,-0.051128,-0.058462,0,0
rest,1,49400.0,-0.050074,-0.055637,0,0
rest,1,49500.0,-0.050520,-0.065253,0,0
rest,1,49600.0,-0.047619,-0.058552,0,0
rest,1,49700.0,-0.048231,-0.058347,0,0
rest,1,49800.0,-0.047478,-0.060332,0,0
rest,1,49900.0,-0.042813,-0.056515,0,0
rest,1,50000.0,-0.047198,-0.060060,0,0
rest,1,50100.0,-0.049383,-0.059259,0,0
rest,1,50200.0,-0.052202,-0.065574,0,0
rest,1,50300.0,-0.053375,-0.061538,0,0
rest,1,50400.0,-0.050370,-0.058552,0,0
rest,1,50500.0,-0.050000,-0.058737,0,0
rest,1,50600.0,-0.050671,-0.058737,0,0
rest,1,50700.0,-0.055921,-0.051282,0,0
rest,1,50800.0,-0.055385,-0.053797,0,0
rest,1,50900.0,-0.048485,-0.053628,0,0
rest,1,51000.0,-0.053019,-0.058997,0,0
rest,1,51100.0,-0.050445,-0.059701,0,0
rest,1,51200.0,-0.055046,-0.057600,0,0
rest,1,51300.0,-0.050781,-0.066390,0,0
rest,1,51400.0,-0.050671,-0.058552,0,0
rest,1,51500.0,-0.050898,-0.061538,0,0
rest,1,51600.0,-0.047619,-0.059613,0,0
rest,1,51700.0,-0.053797,-0.059322,0,0
rest,1,51800.0,-0.075710,-0.064240,0,0
rest,1,51900.0,-0.085409,-0.060086,0,0
rest,1,52000.0,-0.053333,-0.056886,0,0
rest,1,52100.0,-0.053628,-0.049261,0,0
rest,1,52200.0,-0.053731,-0.055556,0,0
rest,1,52300.0,-0.053968,-0.059098,0,0
rest,1,52400.0,-0.054054,-0.058552,0,0
rest,1,52500.0,-0.052550,-0.072727,0,0
rest,1,52600.0,-0.054054,-0.076749,0,0
rest,1,52700.0,-0.052786,-0.049853,0,0
rest,1,52800.0,-0.053973,-0.055882,0,0
rest,1,52900.0,-0.050595,-0.056801,0,0
rest,1,53000.0,-0.053973,-0.062305,0,0
rest,1,53100.0,-0.057052,-0.051948,0,0
rest,1,53200.0,-0.038278,-0.061489,0,0
rest,1,53300.0,-0.050000,-0.053097,0,0
rest,1,53400.0,-0.054135,-0.055965,0,0
rest,1,53500.0,-0.048265,-0.061633,0,0
