phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,1,7100.0,-0.096531,-0.083333,0,0
rest,1,7200.0,-0.095808,-0.081752,0,0
rest,1,7300.0,-0.092399,-0.084548,0,0
rest,1,7400.0,-0.092025,-0.085799,0,0
rest,1,7500.0,-0.098068,-0.091884,0,0
rest,1,7600.0,-0.098802,-0.087209,0,0
rest,1,7700.0,-0.091716,-0.087481,0,0
rest,1,7800.0,-0.088626,-0.079179,0,0
rest,1,7900.0,-0.095827,-0.091743,0,0
rest,1,8000.0,-0.090750,-0.089194,0,0
rest,1,8100.0,-0.095092,-0.079877,0,0
rest,1,8200.0,-0.091177,-0.084548,0,0
rest,1,8300.0,-0.093979,-0.083457,0,0
rest,1,8400.0,-0.094535,-0.084795,0,0
rest,1,8500.0,-0.094535,-0.084211,0,0
rest,1,8600.0,-0.091177,-0.081752,0,0
rest,1,8700.0,-0.091581,-0.083958,0,0
rest,1,8800.0,-0.091043,-0.084425,0,0
rest,1,8900.0,-0.091988,-0.085714,0,0
rest,1,9000.0,-0.089153,-0.085169,0,0
rest,1,9100.0,-0.088626,-0.084919,0,0
rest,1,9200.0,-0.087848,-0.075758,0,0
rest,1,9300.0,-0.090909,-0.079179,0,0
rest,1,9400.0,-0.090090,-0.076696,0,0
rest,1,9500.0,-0.090226,-0.080000,0,0
rest,1,9600.0,-0.096241,-0.082963,0,0
rest,1,9700.0,-0.086957,-0.081871,0,0
rest,1,9800.0,-0.087463,-0.081991,0,0
rest,1,9900.0,-0.087463,-0.074962,0,0
rest,1,10000.0,-0.080838,-0.072674,0,0
rest,1,10100.0,-0.091043,-0.069767,0,0
rest,1,10200.0,-0.092125,-0.083457,0,0
rest,1,10300.0,-0.084671,-0.080808,0,0
rest,1,10400.0,-0.086181,-0.080808,0,0
rest,1,10500.0,-0.090776,-0.080597,0,0
rest,1,10600.0,-0.085169,-0.080925,0,0
rest,1,10700.0,-0.086154,-0.084084,0,0
rest,1,10800.0,-0.082232,-0.075253,0,0
rest,1,10900.0,-0.085627,-0.085578,0,0
rest,1,11000.0,-0.088106,-0.081277,0,0
rest,1,11100.0,-0.083958,-0.078488,0,0
rest,1,11200.0,-0.086957,-0.078488,0,0
rest,1,11300.0,-0.089955,-0.070073,0,0
rest,1,11400.0,-0.084795,-0.072886,0,0
rest,1,11500.0,-0.087218,-0.069971,0,0
rest,1,11600.0,-0.087719,-0.078488,0,0
rest,1,11700.0,-0.091743,-0.085039,0,0
rest,1,11800.0,-0.087463,-0.075472,0,0
rest,1,11900.0,-0.084919,-0.073314,0,0
rest,1,12000.0,-0.088550,-0.083333,0,0
rest,1,12100.0,-0.081448,-0.083333,0,0
rest,1,12200.0,-0.087218,-0.080925,0,0
rest,1,12300.0,-0.081871,-0.076809,0,0
rest,1,12400.0,-0.084671,-0.075691,0,0
rest,1,12500.0,-0.087349,-0.075472,0,0
rest,1,12600.0,-0.084671,-0.075362,0,0
rest,1,12700.0,-0.082232,-0.078148,0,0
rest,1,12800.0,-0.084671,-0.080925,0,0
rest,1,12900.0,-0.084919,-0.075362,0,0
rest,1,13000.0,-0.078431,-0.080925,0,0
rest,1,13100.0,-0.087463,-0.072464,0,0
rest,1,13200.0,-0.082232,-0.072993,0,0
rest,1,13300.0,-0.081871,-0.075472,0,0
rest,1,13400.0,-0.088889,-0.078035,0,0
rest,1,13500.0,-0.088235,-0.072398,0,0
rest,1,13600.0,-0.085044,-0.072886,0,0
rest,1,13700.0,-0.086053,-0.073855,0,0
rest,1,13800.0,-0.085044,-0.075188,0,0
rest,1,13900.0,-0.086053,-0.070901,0,0
rest,1,14000.0,-0.087848,-0.072674,0,0
rest,1,14100.0,-0.085044,-0.077496,0,0
rest,1,14200.0,-0.088106,-0.075253,0,0
rest,1,14300.0,-0.088106,-0.072464,0,0
rest,1,14400.0,-0.081871,-0.075253,0,0
rest,1,14500.0,-0.087848,-0.075253,0,0
rest,1,14600.0,-0.087746,-0.073282,0,0
rest,1,14700.0,-0.087879,-0.072780,0,0
rest,1,14800.0,-0.085799,-0.073099,0,0
rest,1,14900.0,-0.091743,-0.072674,0,0
rest,1,15000.0,-0.085799,-0.075472,0,0
rest,1,15100.0,-0.091047,-0.075472,0,0
rest,1,15200.0,-0.087237,-0.078788,0,0
rest,1,15300.0,-0.090469,-0.078832,0,0
rest,1,15400.0,-0.084919,-0.072780,0,0
rest,1,15500.0,-0.086022,-0.071111,0,0
rest,1,15600.0,-0.079412,-0.078035,0,0
rest,1,15700.0,-0.079646,-0.069666,0,0
rest,1,15800.0,-0.081871,-0.072464,0,0
rest,1,15900.0,-0.079063,-0.072569,0,0
rest,1,16000.0,-0.079063,-0.075253,0,0
rest,1,16100.0,-0.079063,-0.066860,0,0
rest,1,16200.0,-0.080477,-0.071749,0,0
rest,1,16300.0,-0.079063,-0.069666,0,0
rest,1,16400.0,-0.083582,-0.072359,0,0
rest,1,16500.0,-0.083333,-0.072674,0,0
rest,1,16600.0,-0.083086,-0.066763,0,0
rest,1,16700.0,-0.082963,-0.072359,0,0
rest,1,16800.0,-0.076471,-0.076220,0,0
rest,1,16900.0,-0.078669,-0.070901,0,0
rest,1,17000.0,-0.077151,-0.072838,0,0
rest,1,17100.0,-0.080745,-0.075353,0,0
rest,1,17200.0,-0.082232,-0.071111,0,0
rest,1,17300.0,-0.079529,-0.072674,0,0
rest,1,17400.0,-0.080000,-0.072569,0,0
rest,1,17500.0,-0.081081,-0.075988,0,0
rest,1,17600.0,-0.077728,-0.073206,0,0
rest,1,17700.0,-0.075301,-0.070381,0,0
rest,1,17800.0,-0.077844,-0.074074,0,0
rest,1,17900.0,-0.079755,-0.076070,0,0
rest,1,18000.0,-0.085851,-0.079447,0,0
rest,1,18100.0,-0.076677,-0.077922,0,0
rest,1,18200.0,-0.084507,-0.068323,0,0
rest,1,18300.0,-0.077042,-0.074766,0,0
rest,1,18400.0,-0.080838,-0.068351,0,0
rest,1,18500.0,-0.074962,-0.066566,0,0
rest,1,18600.0,-0.078195,-0.074883,0,0
rest,1,18700.0,-0.081911,-0.071964,0,0
rest,1,18800.0,-0.080247,-0.068862,0,0
rest,1,18900.0,-0.078431,-0.072993,0,0
rest,1,19000.0,-0.082803,-0.078370,0,0
rest,1,19100.0,-0.080775,-0.082143,0,0
rest,1,19200.0,-0.075235,-0.077058,0,0
rest,1,19300.0,-0.079148,-0.068404,0,0
rest,1,19400.0,-0.077399,-0.077160,0,0
rest,1,19500.0,-0.078431,-0.074074,0,0
rest,1,19600.0,-0.081377,-0.073482,0,0
rest,1,19700.0,-0.083333,-0.072555,0,0
rest,1,19800.0,-0.073846,-0.070660,0,0
rest,1,19900.0,-0.075529,-0.071429,0,0
rest,1,20000.0,-0.077042,-0.067588,0,0
rest,1,20100.0,-0.077728,-0.064611,0,0
rest,1,20200.0,-0.077381,-0.070175,0,0
rest,1,20300.0,-0.100000,-0.076389,0,0
rest,1,20400.0,-0.081250,-0.073846,0,0
rest,1,20500.0,-0.083721,-0.077670,0,0
rest,1,20600.0,-0.077961,-0.072948,0,0
rest,1,20700.0,-0.074850,-0.070485,0,0
rest,1,20800.0,-0.086538,-0.072900,0,0
rest,1,20900.0,-0.071964,-0.062780,0,0
rest,1,21000.0,-0.081081,-0.073937,0,0
rest,1,21100.0,-0.080123,-0.071082,0,0
rest,1,21200.0,-0.074303,-0.067073,0,0
rest,1,21300.0,-0.073620,-0.066456,0,0
rest,1,21400.0,-0.079872,-0.062208,0,0
rest,1,21500.0,-0.083851,-0.071429,0,0
rest,1,21600.0,-0.077844,-0.064417,0,0
rest,1,21700.0,-0.081694,-0.068217,0,0
rest,1,21800.0,-0.081571,-0.064615,0,0
rest,1,21900.0,-0.078431,-0.063092,0,0
rest,1,22000.0,-0.081448,-0.061192,0,0
rest,1,22100.0,-0.084112,-0.062992,0,0
rest,1,22200.0,-0.077760,-0.065523,0,0
rest,1,22300.0,-0.075235,-0.069291,0,0
rest,1,22400.0,-0.078669,-0.063018,0,0
rest,1,22500.0,-0.083958,-0.070000,0,0
rest,1,22600.0,-0.082569,-0.057971,0,0
rest,1,22700.0,-0.078313,-0.064412,0,0
rest,1,22800.0,-0.078669,-0.064309,0,0
rest,1,22900.0,-0.079208,-0.076482,0,0
rest,1,23000.0,-0.075188,-0.057143,0,0
rest,1,23100.0,-0.074074,-0.066351,0,0
rest,1,23200.0,-0.077295,-0.064401,0,0
rest,1,23300.0,-0.083893,-0.074656,0,0
rest,1,23400.0,-0.081699,-0.065789,0,0
rest,1,23500.0,-0.084006,-0.064412,0,0
rest,1,23600.0,-0.086811,-0.060698,0,0
rest,1,23700.0,-0.085714,-0.064319,0,0
rest,1,23800.0,-0.075041,-0.066879,0,0
rest,1,23900.0,-0.070769,-0.061584,0,0
rest,1,24000.0,-0.071429,-0.059880,0,0
rest,1,24100.0,-0.075988,-0.062874,0,0
rest,1,24200.0,-0.075710,-0.067278,0,0
rest,1,24300.0,-0.078616,-0.070444,0,0
rest,1,24400.0,-0.081633,-0.068759,0,0
rest,1,24500.0,-0.083601,-0.061192,0,0
rest,1,24600.0,-0.082645,-0.070626,0,0
rest,1,24700.0,-0.075041,-0.071988,0,0
rest,1,24800.0,-0.069652,-0.076795,0,0
rest,1,24900.0,-0.072013,-0.076555,0,0
rest,1,25000.0,-0.068750,-0.065831,0,0
rest,1,25100.0,-0.073718,-0.065728,0,0
rest,1,25200.0,-0.077519,-0.059468,0,0
rest,1,25300.0,-0.076923,-0.056782,0,0
rest,1,25400.0,-0.073733,-0.062500,0,0
rest,1,25500.0,-0.072214,-0.068643,0,0
rest,1,25600.0,-0.070878,-0.072131,0,0
rest,1,25700.0,-0.071313,-0.069652,0,0
rest,1,25800.0,-0.074194,-0.067682,0,0
rest,1,25900.0,-0.073620,-0.072900,0,0
rest,1,26000.0,-0.073733,-0.070660,0,0
rest,1,26100.0,-0.071097,-0.071540,0,0
rest,1,26200.0,-0.077670,-0.068047,0,0
rest,1,26300.0,-0.080986,-0.061931,0,0
rest,1,26400.0,-0.067797,-0.066566,0,0
rest,1,26500.0,-0.070288,-0.065421,0,0
rest,1,26600.0,-0.073620,-0.068536,0,0
rest,1,26700.0,-0.069803,-0.067485,0,0
rest,1,26800.0,-0.071318,-0.062992,0,0
rest,1,26900.0,-0.069401,-0.072968,0,0
rest,1,27000.0,-0.074650,-0.067742,0,0
rest,1,27100.0,-0.064915,-0.069909,0,0
rest,1,27200.0,-0.066986,-0.071778,0,0
rest,1,27300.0,-0.067278,-0.068006,0,0
rest,1,27400.0,-0.071556,-0.069597,0,0
rest,1,27500.0,-0.076336,-0.069486,0,0
rest,1,27600.0,-0.072848,-0.066556,0,0
rest,1,27700.0,-0.077160,-0.064715,0,0
rest,1,27800.0,-0.072727,-0.073090,0,0
rest,1,27900.0,-0.076285,-0.072441,0,0
rest,1,28000.0,-0.080808,-0.062397,0,0
rest,1,28100.0,-0.079395,-0.073620,0,0
rest,1,28200.0,-0.075534,-0.072414,0,0
rest,1,28300.0,-0.076805,-0.054628,0,0
rest,1,28400.0,-0.079114,-0.064417,0,0
rest,1,28500.0,-0.078947,-0.068404,0,0
rest,1,28600.0,-0.075117,-0.069401,0,0
rest,1,28700.0,-0.071540,-0.067176,0,0
rest,1,28800.0,-0.068111,-0.069909,0,0
rest,1,28900.0,-0.073846,-0.069277,0,0
rest,1,29000.0,-0.068862,-0.068047,0,0
rest,1,29100.0,-0.067278,-0.070988,0,0
rest,1,29200.0,-0.068643,-0.071006,0,0
rest,1,29300.0,-0.070988,-0.069277,0,0
rest,1,29400.0,-0.067002,-0.067485,0,0
rest,1,29500.0,-0.062208,-0.066566,0,0
rest,1,29600.0,-0.072398,-0.070175,0,0
rest,1,29700.0,-0.073282,-0.069565,0,0
rest,1,29800.0,-0.073171,-0.071429,0,0
rest,1,29900.0,-0.063253,-0.071429,0,0
rest,1,30000.0,-0.070122,-0.067251,0,0
rest,1,30100.0,-0.072181,-0.069565,0,0
rest,1,30200.0,-0.071642,-0.070588,0,0
rest,1,30300.0,-0.060514,-0.060060,0,0
rest,1,30400.0,-0.065868,-0.068148,0,0
rest,1,30500.0,-0.071318,-0.067251,0,0
rest,1,30600.0,-0.069803,-0.060976,0,0
rest,1,30700.0,-0.070444,-0.061444,0,0
rest,1,30800.0,-0.069422,-0.071550,0,0
rest,1,30900.0,-0.067485,-0.061135,0,0
rest,1,31000.0,-0.068429,-0.062208,0,0
rest,1,31100.0,-0.062874,-0.062315,0,0
rest,1,31200.0,-0.060222,-0.069536,0,0
rest,1,31300.0,-0.072607,-0.068858,0,0
rest,1,31400.0,-0.068536,-0.066365,0,0
rest,1,31500.0,-0.066165,-0.069869,0,0
rest,1,31600.0,-0.061256,-0.063898,0,0
rest,1,31700.0,-0.063733,-0.064140,0,0
rest,1,31800.0,-0.061350,-0.069666,0,0
rest,1,31900.0,-0.067797,-0.069666,0,0
rest,1,32000.0,-0.069592,-0.062407,0,0
rest,1,32100.0,-0.062874,-0.051515,0,0
rest,1,32200.0,-0.066165,-0.065217,0,0
rest,1,32300.0,-0.067073,-0.064220,0,0
rest,1,32400.0,-0.070444,-0.063954,0,0
rest,1,32500.0,-0.069909,-0.067747,0,0
rest,1,32600.0,-0.067278,-0.065728,0,0
rest,1,32700.0,-0.067073,-0.055556,0,0
rest,1,32800.0,-0.070122,-0.057751,0,0
rest,1,32900.0,-0.062176,-0.059925,0,0
rest,1,33000.0,-0.061538,-0.053973,0,0
rest,1,33100.0,-0.067797,-0.055814,0,0
rest,1,33200.0,-0.065421,-0.062603,0,0
rest,1,33300.0,-0.066768,-0.060606,0,0
rest,1,33400.0,-0.069182,-0.051370,0,0
rest,1,33500.0,-0.069182,-0.104803,0,0
rest,1,33600.0,-0.057576,-0.061584,0,0
rest,1,33700.0,-0.057402,-0.060781,0,0
rest,1,33800.0,-0.062315,-0.061584,0,0
rest,1,33900.0,-0.068862,-0.056213,0,0
rest,1,34000.0,-0.068006,-0.058997,0,0
rest,1,34100.0,-0.066365,-0.060781,0,0
rest,1,34200.0,-0.064220,-0.059084,0,0
rest,1,34300.0,-0.062016,-0.065421,0,0
rest,1,34400.0,-0.063253,-0.061584,0,0
rest,1,34500.0,-0.071988,-0.056130,0,0
rest,1,34600.0,-0.068006,-0.053254,0,0
rest,1,34700.0,-0.070336,-0.058997,0,0
rest,1,34800.0,-0.071875,-0.062305,0,0
rest,1,34900.0,-0.070122,-0.067381,0,0
rest,1,35000.0,-0.059561,-0.057971,0,0
rest,1,35100.0,-0.061633,-0.061135,0,0
rest,1,35200.0,-0.066465,-0.058462,0,0
rest,1,35300.0,-0.067747,-0.061493,0,0
rest,1,35400.0,-0.067901,-0.061493,0,0
rest,1,35500.0,-0.070878,-0.064319,0,0
rest,1,35600.0,-0.069592,-0.061493,0,0
rest,1,35700.0,-0.063927,-0.060150,0,0
rest,1,35800.0,-0.065868,-0.064422,0,0
rest,1,35900.0,-0.070552,-0.064327,0,0
rest,1,36000.0,-0.065574,-0.061584,0,0
rest,1,36100.0,-0.065770,-0.064422,0,0
rest,1,36200.0,-0.068217,-0.067176,0,0
rest,1,36300.0,-0.068759,-0.064993,0,0
rest,1,36400.0,-0.057402,-0.065089,0,0
rest,1,36500.0,-0.064319,-0.065967,0,0
rest,1,36600.0,-0.063540,-0.055882,0,0
rest,1,36700.0,-0.065421,-0.060241,0,0
rest,1,36800.0,-0.064620,-0.063898,0,0
rest,1,36900.0,-0.065180,-0.060391,0,0
rest,1,37000.0,-0.066768,-0.061069,0,0
rest,1,37100.0,-0.070513,-0.067742,0,0
rest,1,37200.0,-0.061824,-0.061290,0,0
rest,1,37300.0,-0.069382,-0.066246,0,0
rest,1,37400.0,-0.071207,-0.064000,0,0
rest,1,37500.0,-0.070552,-0.069182,0,0
rest,1,37600.0,-0.068750,-0.067278,0,0
rest,1,37700.0,-0.067278,-0.069884,0,0
rest,1,37800.0,-0.067381,-0.059098,0,0
rest,1,37900.0,-0.072785,-0.062038,0,0
rest,1,38000.0,-0.062687,-0.063158,0,0
rest,1,38100.0,-0.060332,-0.064516,0,0
rest,1,38200.0,-0.065379,-0.067278,0,0
rest,1,38300.0,-0.065476,-0.060060,0,0
rest,1,38400.0,-0.062687,-0.059701,0,0
rest,1,38500.0,-0.060332,-0.069291,0,0
rest,1,38600.0,-0.067901,-0.066265,0,0
rest,1,38700.0,-0.064122,-0.064915,0,0
rest,1,38800.0,-0.056693,-0.057692,0,0
rest,1,38900.0,-0.066566,-0.057751,0,0
rest,1,39000.0,-0.062402,-0.065672,0,0
rest,1,39100.0,-0.065015,-0.068740,0,0
rest,1,39200.0,-0.064815,-0.059748,0,0
rest,1,39300.0,-0.064298,-0.068966,0,0
rest,1,39400.0,-0.063733,-0.066773,0,0
rest,1,39500.0,-0.063636,-0.063593,0,0
rest,1,39600.0,-0.060510,-0.061688,0,0
rest,1,39700.0,-0.061728,-0.053571,0,0
rest,1,39800.0,-0.061919,-0.059282,0,0
rest,1,39900.0,-0.064516,-0.069307,0,0
rest,1,40000.0,-0.057692,-0.063391,0,0
rest,1,40100.0,-0.066566,-0.061728,0,0
rest,1,40200.0,-0.064220,-0.054878,0,0
rest,1,40300.0,-0.062992,-0.069767,0,0
rest,1,40400.0,-0.067093,-0.053156,0,0
rest,1,40500.0,-0.067093,-0.065292,0,0
rest,1,40600.0,-0.069074,-0.064309,0,0
rest,1,40700.0,-0.065292,-0.063492,0,0
rest,1,40800.0,-0.063636,-0.065625,0,0
rest,1,40900.0,-0.050633,-0.060150,0,0
rest,1,41000.0,-0.066007,-0.067308,0,0
rest,1,41100.0,-0.059190,-0.062500,0,0
rest,1,41200.0,-0.058064,-0.056667,0,0
rest,1,41300.0,-0.058462,-0.056872,0,0
rest,1,41400.0,-0.062016,-0.054135,0,0
rest,1,41500.0,-0.064830,-0.061192,0,0
rest,1,41600.0,-0.058824,-0.067002,0,0
rest,1,41700.0,-0.057927,-0.050781,0,0
rest,1,41800.0,-0.055470,-0.058252,0,0
rest,1,41900.0,-0.060976,-0.061350,0,0
rest,1,42000.0,-0.063898,-0.061162,0,0
rest,1,42100.0,-0.063444,-0.053459,0,0
rest,1,42200.0,-0.064715,-0.058824,0,0
rest,1,42300.0,-0.060790,-0.055556,0,0
rest,1,42400.0,-0.057751,-0.057229,0,0
rest,1,42500.0,-0.063253,-0.059006,0,0
rest,1,42600.0,-0.064815,-0.062810,0,0
rest,1,42700.0,-0.059655,-0.053333,0,0
rest,1,42800.0,-0.061633,-0.064319,0,0
rest,1,42900.0,-0.065967,-0.061824,0,0
rest,1,43000.0,-0.066667,-0.057927,0,0
rest,1,43100.0,-0.064815,-0.062810,0,0
rest,1,43200.0,-0.061538,-0.057143,0,0
rest,1,43300.0,-0.067797,-0.056572,0,0
rest,1,43400.0,-0.052067,-0.065147,0,0
rest,1,43500.0,-0.062992,-0.066351,0,0
rest,1,43600.0,-0.060606,-0.062603,0,0
rest,1,43700.0,-0.060514,-0.059375,0,0
rest,1,43800.0,-0.063733,-0.064412,0,0
rest,1,43900.0,-0.062603,-0.061329,0,0
rest,1,44000.0,-0.057751,-0.056162,0,0
rest,1,44100.0,-0.060606,-0.061810,0,0
rest,1,44200.0,-0.063733,-0.063796,0,0
rest,1,44300.0,-0.061824,-0.059842,0,0
rest,1,44400.0,-0.061350,-0.060790,0,0
rest,1,44500.0,-0.058733,-0.059970,0,0
rest,1,44600.0,-0.060698,-0.057057,0,0
rest,1,44700.0,-0.055556,-0.062914,0,0
rest,1,44800.0,-0.057663,-0.054054,0,0
rest,1,44900.0,-0.062706,-0.059545,0,0
rest,1,45000.0,-0.064122,-0.051750,0,0
rest,1,45100.0,-0.057839,-0.057576,0,0
rest,1,45200.0,-0.060514,-0.054545,0,0
rest,1,45300.0,-0.065934,-0.044304,0,0
rest,1,45400.0,-0.055285,-0.058064,0,0
rest,1,45500.0,-0.060883,-0.052373,0,0
rest,1,45600.0,-0.066456,-0.057143,0,0
rest,1,45700.0,-0.063092,-0.060995,0,0
rest,1,45800.0,-0.059655,-0.056426,0,0
rest,1,45900.0,-0.065041,-0.061162,0,0
rest,1,46000.0,-0.058537,-0.063123,0,0
rest,1,46100.0,-0.056426,-0.057663,0,0
rest,1,46200.0,-0.064615,-0.062016,0,0
rest,1,46300.0,-0.063927,-0.058642,0,0
rest,1,46400.0,-0.063898,-0.061789,0,0
rest,1,46500.0,-0.064715,-0.057927,0,0
rest,1,46600.0,-0.057489,-0.060790,0,0
rest,1,46700.0,-0.059655,-0.060606,0,0
rest,1,46800.0,-0.062874,-0.058915,0,0
rest,1,46900.0,-0.057663,-0.063492,0,0
rest,1,47000.0,-0.063733,-0.057692,0,0
rest,1,47100.0,-0.056604,-0.065359,0,0
rest,1,47200.0,-0.059468,-0.058104,0,0
rest,1,47300.0,-0.063333,-0.052117,0,0
rest,1,47400.0,-0.063444,-0.050445,0,0
rest,1,47500.0,-0.056939,-0.045752,0,0
rest,1,47600.0,-0.066148,-0.066964,0,0
rest,1,47700.0,-0.065858,-0.055285,0,0
rest,1,47800.0,-0.065858,-0.060222,0,0
rest,1,47900.0,-0.063018,-0.059130,0,0
rest,1,48000.0,-0.061962,-0.076923,0,0
rest,1,48100.0,-0.057027,-0.061269,0,0
rest,1,48200.0,-0.065681,-0.059603,0,0
rest,1,48300.0,-0.058915,-0.056962,0,0
rest,1,48400.0,-0.064516,-0.057489,0,0
rest,1,48500.0,-0.062284,-0.052516,0,0
rest,1,48600.0,-0.061919,-0.056250,0,0
rest,1,48700.0,-0.062397,-0.058537,0,0
rest,1,48800.0,-0.055470,-0.055470,0,0
rest,1,48900.0,-0.050676,-0.064516,0,0
rest,1,49000.0,-0.057239,-0.056277,0,0
rest,1,49100.0,-0.045375,-0.048780,0,0
rest,1,49200.0,-0.054688,-0.059754,0,0
rest,1,49300.0,-0.052550,-0.049307,0,0
rest,1,49400.0,-0.052550,-0.056604,0,0
rest,1,49500.0,-0.052632,-0.051360,0,0
rest,1,49600.0,-0.046368,-0.054878,0,0
rest,1,49700.0,-0.052550,-0.050974,0,0
rest,1,49800.0,-0.052632,-0.057927,0,0
rest,1,49900.0,-0.057878,-0.056972,0,0
rest,1,50000.0,-0.049231,-0.054711,0,0
rest,1,50100.0,-0.056872,-0.049231,0,0
rest,1,50200.0,-0.052632,-0.062603,0,0
rest,1,50300.0,-0.057600,-0.071270,0,0
rest,1,50400.0,-0.058419,-0.056972,0,0
rest,1,50500.0,-0.048231,-0.057143,0,0
rest,1,50600.0,-0.051908,-0.054054,0,0
rest,1,50700.0,-0.049080,-0.054463,0,0
rest,1,50800.0,-0.054962,-0.054054,0,0
rest,1,50900.0,-0.051908,-0.048048,0,0
rest,1,51000.0,-0.052308,-0.055300,0,0
rest,1,51100.0,-0.052147,-0.056972,0,0
rest,1,51200.0,-0.054140,-0.056972,0,0
rest,1,51300.0,-0.050000,-0.057692,0,0
rest,1,51400.0,-0.052308,-0.050236,0,0
rest,1,51500.0,-0.052550,-0.053973,0,0
rest,1,51600.0,-0.055300,-0.046667,0,0
rest,1,51700.0,-0.045827,-0.053797,0,0
rest,1,51800.0,-0.049922,-0.055470,0,0
rest,1,51900.0,-0.051635,-0.062361,0,0
rest,1,52000.0,-0.047393,-0.056250,0,0
rest,1,52100.0,-0.075710,-0.069825,0,0
rest,1,52200.0,-0.053459,-0.057052,0,0
rest,1,52300.0,-0.059016,-0.067265,0,0
rest,1,52400.0,-0.056250,-0.067308,0,0
rest,1,52500.0,-0.054575,-0.054054,0,0
rest,1,52600.0,-0.055470,-0.049689,0,0
rest,1,52700.0,-0.056106,-0.055641,0,0
rest,1,52800.0,-0.056856,-0.057878,0,0
rest,1,52900.0,-0.049155,-0.056338,0,0
rest,1,53000.0,-0.053042,-0.056572,0,0
rest,1,53100.0,-0.063966,-0.057416,0,0
rest,1,53200.0,-0.053375,-0.054313,0,0
rest,1,53300.0,-0.051037,-0.048077,0,0
rest,1,53400.0,-0.055215,-0.051205,0,0
rest,1,53500.0,-0.054140,-0.045181,0,0
