frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
107,535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.996337,0.995995,0.994104,0.996497,0.996546,1,0,0,0,0,1408,1518,1466,1483,1507
307,1535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000543,0.978793,1.015676,1.000000,1.000000,6,-40,40,5,6,1612,1609,1620,1614,1609
507,2535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999428,0.961199,1.038280,0.999433,1.000000,-2,-40,43,0,0,1517,1471,1468,1535,1537
707,3535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000545,0.942403,1.059331,1.000000,1.000000,0,-40,41,0,0,1604,1593,1624,1612,1616
907,4535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.927519,1.075913,0.999430,1.000000,0,-40,41,-2,0,1535,1467,1522,1525,1550
1107,5535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.000545,0.910704,1.102997,1.000546,1.000000,0,-37,42,1,0,1604,1573,1605,1602,1597
1307,6535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.009799,0.992746,1.008644,0.980984,1.010959,20,149,-173,-40,20,1607,1562,1621,1558,1595
1507,7535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.021277,0.999439,1.001632,0.962821,1.021692,20,12,-14,-40,20,1603,1551,1608,1599,1614
1707,8535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.032520,1.000000,1.000000,0.944079,1.032680,21,1,-3,-40,20,1615,1575,1625,1594,1606
1907,9535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.043360,1.000000,1.000000,0.926252,1.043384,20,-1,0,-40,20,1615,1574,1626,1587,1614
2107,10535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.052863,1.001147,1.000549,0.908237,1.053215,19,-1,1,-40,19,1586,1513,1590,1579,1574
2307,11535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.006173,1.000000,1.022556,0.892236,1.002744,-85,0,45,-40,-95,1552,1414,1499,1496,1592
2507,12535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.001124,1.000580,1.043919,0.881771,1.000552,-14,0,41,-40,-6,1549,1495,1546,1487,1582
2707,13535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.065031,0.864881,1.000000,0,0,45,-40,-3,1540,1495,1523,1450,1585
2907,14535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000543,1.000000,1.091743,0.864009,0.997745,-2,0,44,-40,0,1612,1570,1623,1476,1544
3107,15535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.000000,0.999442,1.109198,0.862193,0.999442,0,-1,41,-36,-1,1605,1561,1629,1439,1563
3307,16535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.012500,0.977753,1.012366,0.985655,1.011192,21,-40,-183,214,20,1610,1568,1630,1443,1557
3507,17535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.022279,0.958540,1.001119,0.998152,1.021984,21,-40,-21,26,20,1341,1386,1557,1393,1544
3707,18535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.032746,0.936693,0.996508,1.002642,1.031407,21,-40,-7,8,20,1358,1397,1488,1284,1362
3907,19535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.041639,0.918563,0.998310,1.000000,1.041866,23,-40,-2,2,20,1259,1440,1545,1337,1442
4107,20535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.047076,0.902167,0.997414,1.000962,1.044369,18,-39,0,3,19,1172,1385,1317,809,1235
4307,21535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.001717,0.893617,1.020969,1.000882,1.007860,-97,-41,41,1,-86,935,945,1153,904,1424
4507,22535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.991404,0.895487,1.026777,0.998512,0.996805,-8,-40,43,1,-11,468,612,741,442,1022
4707,23535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999455,0.861095,1.061902,1.001314,0.998851,-5,-40,44,-1,-1,1604,1469,1547,1292,1511
4907,24535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.001654,0.851896,1.089930,0.999410,0.999443,0,-40,44,1,1,1584,1458,1627,1464,1565
5107,25535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.993180,0.871111,1.084539,1.001416,1.002643,-4,-36,42,-1,-2,943,670,1083,476,905
5307,26535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.013129,0.988155,1.007527,0.976991,1.010383,20,223,-191,-40,20,1598,1374,1630,1465,1600
5507,27535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.022002,0.998174,1.000542,0.959663,1.021798,20,29,-15,-40,20,1588,1413,1616,1431,1605
5707,28535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.031763,0.998787,1.000000,0.941881,1.033035,20,6,-3,-40,21,1596,1419,1616,1439,1556
5907,29535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.040637,0.999398,1.000000,0.921053,1.043099,20,1,0,-39,20,1591,1430,1563,1404,1603
6107,30535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.052826,1.001350,1.000000,0.900468,1.050691,20,1,0,-41,18,1398,1251,1321,1267,1506
6307,31535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.003348,0.999356,1.019242,0.880457,1.004281,-87,3,43,-40,-87,1562,1322,1537,1259,1405
6507,32535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.045307,0.868762,1.001094,-12,1,45,-40,-14,1601,1420,1624,1393,1599
6707,33535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,0.999328,1.053230,0.867860,0.997681,-3,1,43,-40,-4,1511,1258,1442,1223,1495
6907,34535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998287,1.001267,1.085400,0.843568,0.997140,-1,1,42,-40,-2,1521,1349,1585,1317,1518
7107,35535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.000000,0.999401,1.105433,0.836669,1.000551,0,2,40,-35,4,1591,1440,1629,1319,1586
7307,36535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.007941,0.978603,1.009939,0.981591,1.011357,20,-40,-175,240,21,1533,1359,1581,1291,1531
7507,37535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.018904,0.961688,0.998851,0.998666,1.021028,22,-40,-18,39,20,1357,1310,1511,1269,1482
7707,38535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.034059,0.945557,0.998283,0.999269,1.031091,21,-40,0,4,20,1561,1368,1517,1138,1539
7907,39535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.046129,0.926063,1.001085,1.000000,1.040045,21,-40,-1,7,21,1591,1393,1614,1302,1543
8107,40535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.054657,0.914714,1.000000,0.997319,1.053387,18,-39,-1,-1,20,1563,1306,1508,1262,1512
8307,41535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.004961,0.889247,1.021173,1.001337,1.001142,-94,-40,41,5,-89,1584,1323,1612,1266,1522
8507,42535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.867128,1.043034,1.000000,0.997166,-12,-40,42,-1,-6,1592,1358,1629,1326,1534
8707,43535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.997754,0.863253,1.064220,1.000000,0.999451,-1,-40,43,3,0,1551,1313,1623,1352,1592
8907,44535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999446,0.848280,1.085003,0.998741,0.999408,1,-40,42,2,1,1575,1253,1617,1358,1459
9107,45535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.994206,0.835052,1.086061,1.000000,1.003559,0,-35,39,2,-3,1496,1128,1420,775,1175
9307,46535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.009138,0.984430,1.006173,0.975543,1.009335,20,251,-179,-40,21,1521,1183,1552,1242,1484
9507,47535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.019630,0.994822,0.998911,0.958495,1.020798,20,38,-18,-40,21,1553,1315,1607,1312,1549
9707,48535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.031596,0.996612,1.000000,0.942645,1.028588,20,8,1,-40,21,1574,1246,1561,1252,1484
9907,49535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.041317,1.003487,0.998642,0.930112,1.032379,22,8,-3,-40,20,1440,917,1243,929,1376
10107,50535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.053817,0.999360,0.999463,0.903958,1.052660,19,0,0,-40,21,1591,1333,1631,1311,1593
10307,51535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.004967,1.000000,1.022210,0.887722,1.002259,-90,-1,44,-40,-86,1582,1312,1616,1293,1541
10507,52535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,0.999354,1.039118,0.876526,0.996528,-9,3,42,-40,-7,1584,1317,1585,1244,1498
10707,53535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.995163,1.000000,1.055336,0.864493,0.997632,-2,0,43,-40,3,1424,1316,1541,1150,1459
10907,54535,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.992683,0.999127,1.060080,0.844961,0.999190,-1,1,41,-40,4,1000,916,1268,802,1005
11107,55535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,0.997709,0.997955,1.095397,0.835067,1.003209,1,0,39,-36,1,1516,1237,1573,1116,1328
11307,56535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.010863,0.970635,1.000617,0.986139,1.013626,20,-40,-169,243,21,1427,1030,1390,780,1091
11507,57535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.021194,0.956844,0.998873,0.996790,1.020558,20,-40,-21,32,21,1563,1253,1545,1016,1132
11707,58535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.028474,0.941643,0.997820,1.000000,1.031986,20,-40,0,6,22,1526,1158,1605,1224,1552
11907,59535,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.037647,0.933381,0.999433,0.998557,1.041207,20,-40,3,-3,20,1470,1181,1533,1156,1493
12107,60535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.038564,0.914729,1.000000,1.000709,1.047391,19,-40,-1,0,20,1274,1060,1536,1180,1437
12307,61535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.001687,0.891183,1.018890,1.003303,1.000605,-83,-40,41,1,-91,1548,1029,1517,981,1423
12507,62535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.986434,0.882662,1.027523,1.003145,1.000000,-8,-40,43,0,-7,1318,912,1296,724,1072
12707,63535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.996522,0.868193,1.054406,0.999136,0.997659,1,-40,44,0,1,1495,1037,1461,927,1479
12907,64535,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.993950,0.857363,1.065702,0.999226,1.000673,3,-40,43,1,1,1423,1067,1429,1062,1255
13107,65535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.999447,0.829023,1.102190,1.000768,0.998187,1,-36,44,-1,0,1577,1162,1551,1072,1425
13307,66535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.005764,0.988124,0.998843,0.981605,1.007038,21,240,-186,-40,21,1505,1033,1499,966,1333
13507,67535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.019280,0.996870,0.998843,0.959337,1.011111,21,33,-13,-40,21,1326,1048,1499,1098,940
13707,68535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.029520,0.997519,0.995927,0.943620,1.039720,20,12,-1,-40,21,1396,979,1243,781,1054
13907,69535,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.034778,0.998496,0.997772,0.915767,1.027146,24,4,-1,-40,20,1524,1100,1565,1159,1354
