frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
94,470,23.108295,22.261267,22.420004,23.15054,22.340727,23.030817,22.653564
294,1470,23.846611,22.526684,23.373882,24.175838,22.769424,23.313131,24.762241
494,2470,23.787306,22.637949,23.401104,24.117006,22.73946,23.329458,24.75948
694,3470,23.789557,22.704752,23.487179,23.889015,22.787546,23.308332,24.606195
894,4470,23.799347,22.596031,23.174467,23.697187,22.888262,23.31408,24.391447
1094,5470,23.843437,22.551277,22.892723,23.664997,23.021246,23.283888,23.962667
1294,6470,23.986698,22.725782,22.919298,23.637533,23.113499,23.171062,23.653332
1494,7470,23.936287,22.662817,23.101458,23.627398,23.208641,22.876394,23.818913
1694,8470,23.952583,22.818401,22.85627,23.456078,23.40095,23.009066,24.31018
1894,9470,24.223875,23.005054,22.832478,23.430895,23.904884,23.452875,24.390032
2094,10470,24.486706,23.216574,22.916376,23.53138,24.092587,23.563263,24.875956
2294,11470,24.584835,23.462688,22.973373,23.560707,24.058985,23.577738,25.322094
2494,12470,24.646183,23.83994,23.007504,23.62954,24.002996,23.413456,25.318432
2694,13470,25.102835,24.348965,23.13537,23.933592,24.091377,23.247908,25.475754
2894,14470,25.196175,23.932566,23.555527,23.871069,24.34366,22.9884,25.043856
3094,15470,25.25083,23.517149,23.669163,23.759787,24.429909,23.412544,24.814915
3294,16470,25.43267,22.960232,23.774292,23.78739,24.47532,22.969795,24.86799
3494,17470,25.708336,23.088846,24.022242,23.070774,24.090227,22.842594,24.82527
3694,18470,26.012947,22.998556,24.436462,22.972971,22.391483,26.983744,22.430817
3894,19470,25.789444,22.23416,24.977818,22.643488,21.980494,28.816431,24.500572
4094,20470,25.500053,22.649406,25.20022,22.834517,22.146124,29.045166,26.742321
4294,21470,25.34025,22.61698,25.211502,24.155586,22.106947,29.12487,25.714216
4494,22470,25.453398,22.874466,25.376076,21.861,22.624043,26.377224,31.566559
4694,23470,25.48095,23.38695,25.577168,26.772667,21.382141,26.417986,27.29275
4894,24470,25.034988,25.43678,25.35634,21.89664,21.371851,25.317701,27.878479
5094,25470,24.826416,25.886292,25.3876,22.392668,21.461811,25.255243,28.09001
5294,26470,24.584366,29.693295,25.944044,22.824198,21.778996,25.485128,27.976694
5494,27470,24.751226,29.951796,26.16104,23.351307,21.36555,26.92641,31.541857
5694,28470,24.606726,30.674416,25.99626,21.984167,21.743483,26.14455,31.436113
5894,29470,24.8736,28.518188,25.862516,26.125082,21.367168,28.182444,33.573997
6094,30470,25.030758,36.40734,26.24367,26.339296,24.524782,27.703783,34.621044
6294,31470,25.517635,32.91769,26.45121,26.014477,24.521315,28.179676,40.57756
6494,32470,25.867098,33.896507,26.193369,26.018656,39.593113,37.586628,29.627996
6694,33470,28.13233,47.855503,25.964334,25.97933,26.217442,38.212833,30.283815
6894,34470,27.200293,51.12176,26.0829,25.736038,26.716547,31.631315,32.963577
7094,35470,23.67134,37.5301,26.553963,25.60833,27.089079,31.820923,34.37332
7294,36470,23.995274,43.99789,26.054804,29.271757,27.456701,32.04681,34.079533
7494,37470,24.10513,41.493637,25.95471,26.091412,27.600924,32.46419,38.257183
7694,38470,28.121822,56.734753,26.077393,29.539862,27.831223,32.99529,40.37734
7894,39470,30.210062,57.509575,26.080362,29.72293,27.798258,33.46614,52.003494
8094,40470,30.008566,58.121037,25.720226,29.47122,27.704762,33.82212,43.058064
8294,41470,36.504593,62.897984,25.870848,29.033787,27.501589,34.27606,43.334347
8494,42470,29.349073,63.074657,25.741545,26.095583,26.912447,34.90797,57.38077
8694,43470,30.097237,68.57428,25.69406,22.765255,27.060846,35.17933,66.57285
8894,44470,47.085213,68.8633,25.894756,26.107313,27.011646,37.172455,67.03604
9094,45470,30.651342,68.91361,25.469269,22.676462,26.993807,37.759445,67.370804
9294,46470,30.875126,69.17374,24.755901,26.491627,28.191309,37.95194,61.753128
9494,47470,39.08967,69.17753,24.837492,25.256216,28.576109,37.7997,68.88739
9694,48470,26.82678,69.37191,25.038908,26.732277,28.55025,38.250275,68.924446
9894,49470,27.253296,69.33024,25.3015,26.858938,28.693476,67.57825,64.5148
10094,50470,31.667032,69.50074,25.274418,24.337269,34.663002,67.57825,69.40895
10294,51470,42.879524,69.432526,25.33455,24.169022,34.219242,68.02159,65.87039
10494,52470,56.434357,69.484245,29.126692,26.651703,29.846634,69.154655,66.73537
10694,53470,61.12303,69.50444,29.471851,24.143633,29.646698,69.228874,66.74007
10894,54470,59.014847,69.53511,29.590683,24.120346,29.509253,68.22333,66.99993
11094,55470,69.435425,69.52721,29.625574,24.023548,29.54493,68.223305,67.15549
11294,56470,67.83218,69.515755,29.579348,23.885626,30.027798,68.22308,67.5069
11494,57470,64.70987,69.500404,29.63055,23.746555,29.95038,47.22469,41.095364
11694,58470,68.563675,69.2933,29.584097,23.846983,29.828615,44.236,41.021866
11894,59470,68.95027,69.46553,29.332005,23.806728,29.62322,44.222134,55.73182
12094,60470,69.347565,69.520065,28.982258,23.62108,42.14605,44.61259,55.608418
12294,61470,68.26793,69.18686,29.615068,23.735212,41.972233,45.271587,56.304974
12494,62470,68.26836,69.12167,34.2878,26.215595,28.57257,45.720104,57.09708
12694,63470,68.271965,69.197624,29.912374,26.108742,27.94172,45.949894,42.976677
12894,64470,68.49882,69.35766,34.699966,26.394085,27.99265,47.219883,43.079025
13094,65470,68.6507,69.15029,34.797386,26.008892,27.881168,47.880283,52.743656
13294,66470,68.813805,69.10981,40.372143,31.605074,27.810772,68.26149,69.18168
13494,67470,68.94109,69.229675,41.01506,26.34716,28.267696,68.36438,69.27866
