pulse_idx,v_pre,v_post_onset,v_pulse_end,v_relax_end,i_amp,r0_apparent
0,-3.359898e-3,-3.360797e-3,-4.820378e-2,-2.939300e-2,1.000000e-4,-8.991919e-3
