t_fs,step,phase,i_applied,v_cell
0.000,0,pre_hold,0.000000e0,-4.017790e-3
100.000,20,pre_hold,0.000000e0,-3.546635e-3
200.000,40,pre_hold,0.000000e0,-3.544598e-3
300.000,60,pre_hold,0.000000e0,-3.565573e-3
400.000,80,pre_hold,0.000000e0,-3.463159e-3
500.000,100,pre_hold,0.000000e0,-3.812042e-3
600.000,120,pre_hold,0.000000e0,-3.446002e-3
700.000,140,pre_hold,0.000000e0,-3.437577e-3
800.000,160,pre_hold,0.000000e0,-3.383602e-3
900.000,180,pre_hold,0.000000e0,-3.357243e-3
1000.000,200,pre_hold,0.000000e0,-3.485983e-3
1100.000,220,pre_hold,0.000000e0,-3.351542e-3
1200.000,240,pre_hold,0.000000e0,-3.366678e-3
1300.000,260,pre_hold,0.000000e0,-3.424074e-3
1400.000,280,pre_hold,0.000000e0,-3.379737e-3
1500.000,300,pre_hold,0.000000e0,-3.409276e-3
1600.000,320,pre_hold,0.000000e0,-3.876777e-3
1700.000,340,pre_hold,0.000000e0,-3.822260e-3
1800.000,360,pre_hold,0.000000e0,-3.782108e-3
1900.000,380,pre_hold,0.000000e0,-3.366623e-3
2000.000,400,pre_hold,0.000000e0,-3.359898e-3
2000.000,400,pre,0.000000e0,-3.359898e-3
2005.000,401,on,1.000000e-4,-3.360797e-3
2100.000,420,on,1.000000e-4,-3.409490e-3
2200.000,440,on,1.000000e-4,-3.383231e-3
2300.000,460,on,1.000000e-4,-3.402275e-3
2400.000,480,on,1.000000e-4,-3.887878e-3
2500.000,500,on,1.000000e-4,-4.026157e-3
2600.000,520,on,1.000000e-4,-4.226734e-3
2700.000,540,on,1.000000e-4,-4.233547e-3
2800.000,560,on,1.000000e-4,-4.237665e-3
2900.000,580,on,1.000000e-4,-4.248334e-3
3000.000,600,on,1.000000e-4,-4.445936e-3
3100.000,620,on,1.000000e-4,-4.257582e-3
3200.000,640,on,1.000000e-4,-4.111984e-3
3300.000,660,on,1.000000e-4,-3.684110e-3
3400.000,680,on,1.000000e-4,-3.531014e-3
3500.000,700,on,1.000000e-4,-3.653662e-3
3600.000,720,on,1.000000e-4,-3.432304e-3
3700.000,740,on,1.000000e-4,-3.429656e-3
3800.000,760,on,1.000000e-4,-3.477266e-3
3900.000,780,on,1.000000e-4,-3.459398e-3
4000.000,800,on,1.000000e-4,-3.481380e-3
4100.000,820,on,1.000000e-4,-3.471546e-3
4200.000,840,on,1.000000e-4,-3.938015e-3
4300.000,860,on,1.000000e-4,-3.868646e-3
4400.000,880,on,1.000000e-4,-3.508312e-3
4500.000,900,on,1.000000e-4,-3.455268e-3
4600.000,920,on,1.000000e-4,-3.475836e-3
4700.000,940,on,1.000000e-4,-3.962801e-3
4800.000,960,on,1.000000e-4,-3.470294e-3
4900.000,980,on,1.000000e-4,-3.464430e-3
5000.000,1000,on,1.000000e-4,-3.769602e-3
5100.000,1020,on,1.000000e-4,-3.435910e-3
5200.000,1040,on,1.000000e-4,-3.875546e-3
5300.000,1060,on,1.000000e-4,-4.035381e-3
5400.000,1080,on,1.000000e-4,-3.363364e-3
5500.000,1100,on,1.000000e-4,-3.364595e-3
5600.000,1120,on,1.000000e-4,-3.353850e-3
5700.000,1140,on,1.000000e-4,-3.415533e-3
5800.000,1160,on,1.000000e-4,-3.809895e-3
5900.000,1180,on,1.000000e-4,-3.455967e-3
6000.000,1200,on,1.000000e-4,-3.408238e-3
6100.000,1220,on,1.000000e-4,-3.353107e-3
6200.000,1240,on,1.000000e-4,-3.736079e-3
6300.000,1260,on,1.000000e-4,-3.759855e-3
6400.000,1280,on,1.000000e-4,-3.376100e-3
6500.000,1300,on,1.000000e-4,-3.293833e-3
6600.000,1320,on,1.000000e-4,-3.356757e-3
6700.000,1340,on,1.000000e-4,-3.347284e-3
6800.000,1360,on,1.000000e-4,-3.498339e-3
6900.000,1380,on,1.000000e-4,-3.395629e-3
7000.000,1400,on,1.000000e-4,-3.352866e-3
7100.000,1420,on,1.000000e-4,-3.390750e-3
7200.000,1440,on,1.000000e-4,-3.822512e-3
7300.000,1460,on,1.000000e-4,-3.853158e-3
7400.000,1480,on,1.000000e-4,-4.219764e-3
7500.000,1500,on,1.000000e-4,-4.187415e-3
7600.000,1520,on,1.000000e-4,-4.215220e-3
7700.000,1540,on,1.000000e-4,-4.221076e-3
7800.000,1560,on,1.000000e-4,-4.274535e-3
7900.000,1580,on,1.000000e-4,-4.296895e-3
8000.000,1600,on,1.000000e-4,-4.230241e-3
8100.000,1620,on,1.000000e-4,-4.309307e-3
8200.000,1640,on,1.000000e-4,-4.322475e-3
8300.000,1660,on,1.000000e-4,-4.498454e-3
8400.000,1680,on,1.000000e-4,-4.161624e-3
8500.000,1700,on,1.000000e-4,-3.702157e-3
8600.000,1720,on,1.000000e-4,-3.476545e-3
8700.000,1740,on,1.000000e-4,-3.461192e-3
8800.000,1760,on,1.000000e-4,-3.521391e-3
8900.000,1780,on,1.000000e-4,-3.507264e-3
9000.000,1800,on,1.000000e-4,-3.678682e-3
9100.000,1820,on,1.000000e-4,-3.502372e-3
9200.000,1840,on,1.000000e-4,-3.901452e-3
9300.000,1860,on,1.000000e-4,-4.049968e-3
9400.000,1880,on,1.000000e-4,-3.559128e-3
9500.000,1900,on,1.000000e-4,-3.504070e-3
9600.000,1920,on,1.000000e-4,-3.530532e-3
9700.000,1940,on,1.000000e-4,-3.591074e-3
9800.000,1960,on,1.000000e-4,-3.958582e-3
9900.000,1980,on,1.000000e-4,-3.857882e-3
10000.000,2000,on,1.000000e-4,-3.569942e-3
10100.000,2020,on,1.000000e-4,-3.633753e-3
10200.000,2040,on,1.000000e-4,-3.584034e-3
10300.000,2060,on,1.000000e-4,-3.581927e-3
10400.000,2080,on,1.000000e-4,-4.091776e-3
10500.000,2100,on,1.000000e-4,-4.146303e-3
10600.000,2120,on,1.000000e-4,-3.790278e-3
10700.000,2140,on,1.000000e-4,-3.569493e-3
10800.000,2160,on,1.000000e-4,-3.569256e-3
10900.000,2180,on,1.000000e-4,-3.583245e-3
11000.000,2200,on,1.000000e-4,-4.042239e-3
11100.000,2220,on,1.000000e-4,-3.935926e-3
11200.000,2240,on,1.000000e-4,-4.108521e-3
11300.000,2260,on,1.000000e-4,-4.372046e-3
11400.000,2280,on,1.000000e-4,-4.387578e-3
11500.000,2300,on,1.000000e-4,-4.379683e-3
11600.000,2320,on,1.000000e-4,-4.359263e-3
11700.000,2340,on,1.000000e-4,-4.321155e-3
11800.000,2360,on,1.000000e-4,-4.355228e-3
11900.000,2380,on,1.000000e-4,-4.348779e-3
12000.000,2400,on,1.000000e-4,-3.342518e-3
12100.000,2420,on,1.000000e-4,-9.020535e-3
12200.000,2440,on,1.000000e-4,-8.658661e-3
12300.000,2460,on,1.000000e-4,-8.409905e-3
12400.000,2480,on,1.000000e-4,-8.345746e-3
12500.000,2500,on,1.000000e-4,-8.025949e-3
12600.000,2520,on,1.000000e-4,-8.189179e-3
12700.000,2540,on,1.000000e-4,-8.203218e-3
12800.000,2560,on,1.000000e-4,-8.572370e-3
12900.000,2580,on,1.000000e-4,-8.812632e-3
13000.000,2600,on,1.000000e-4,-8.691060e-3
13100.000,2620,on,1.000000e-4,-8.614995e-3
13200.000,2640,on,1.000000e-4,-9.488141e-3
13300.000,2660,on,1.000000e-4,-9.049391e-3
13400.000,2680,on,1.000000e-4,-8.951999e-3
13500.000,2700,on,1.000000e-4,-6.806621e-3
13600.000,2720,on,1.000000e-4,-6.614664e-3
13700.000,2740,on,1.000000e-4,-6.770111e-3
13800.000,2760,on,1.000000e-4,-6.357426e-3
13900.000,2780,on,1.000000e-4,-6.320850e-3
14000.000,2800,on,1.000000e-4,-6.376158e-3
14100.000,2820,on,1.000000e-4,-6.248246e-3
14200.000,2840,on,1.000000e-4,-6.061396e-3
14300.000,2860,on,1.000000e-4,-6.301117e-3
14400.000,2880,on,1.000000e-4,-6.121903e-3
14500.000,2900,on,1.000000e-4,-6.538189e-3
14600.000,2920,on,1.000000e-4,-6.336887e-3
14700.000,2940,on,1.000000e-4,-6.638460e-3
14800.000,2960,on,1.000000e-4,-6.527359e-3
14900.000,2980,on,1.000000e-4,-6.506789e-3
15000.000,3000,on,1.000000e-4,-6.774433e-3
15100.000,3020,on,1.000000e-4,-7.310519e-3
15200.000,3040,on,1.000000e-4,-7.260795e-3
15300.000,3060,on,1.000000e-4,-7.316153e-3
15400.000,3080,on,1.000000e-4,-7.029320e-3
15500.000,3100,on,1.000000e-4,-6.966709e-3
15600.000,3120,on,1.000000e-4,-6.083564e-3
15700.000,3140,on,1.000000e-4,-5.740257e-3
15800.000,3160,on,1.000000e-4,-5.812742e-3
15900.000,3180,on,1.000000e-4,-6.070346e-3
16000.000,3200,on,1.000000e-4,-6.099086e-3
16100.000,3220,on,1.000000e-4,-6.487383e-3
16200.000,3240,on,1.000000e-4,-6.424031e-3
16300.000,3260,on,1.000000e-4,-6.503713e-3
16400.000,3280,on,1.000000e-4,-6.435968e-3
16500.000,3300,on,1.000000e-4,-6.475429e-3
16600.000,3320,on,1.000000e-4,-6.486191e-3
16700.000,3340,on,1.000000e-4,-6.527002e-3
16800.000,3360,on,1.000000e-4,-6.952733e-3
16900.000,3380,on,1.000000e-4,-7.012122e-3
17000.000,3400,on,1.000000e-4,-7.239878e-3
17100.000,3420,on,1.000000e-4,-6.973310e-3
17200.000,3440,on,1.000000e-4,-6.130085e-3
17300.000,3460,on,1.000000e-4,-5.702091e-3
17400.000,3480,on,1.000000e-4,-5.640534e-3
17500.000,3500,on,1.000000e-4,-5.961945e-3
17600.000,3520,on,1.000000e-4,-6.129839e-3
17700.000,3540,on,1.000000e-4,-6.685239e-3
17800.000,3560,on,1.000000e-4,-7.122524e-3
17900.000,3580,on,1.000000e-4,-6.618065e-3
18000.000,3600,on,1.000000e-4,-6.420924e-3
18100.000,3620,on,1.000000e-4,-6.335807e-3
18200.000,3640,on,1.000000e-4,-6.794813e-3
18300.000,3660,on,1.000000e-4,-6.879630e-3
18400.000,3680,on,1.000000e-4,-6.390538e-3
18500.000,3700,on,1.000000e-4,-6.317051e-3
18600.000,3720,on,1.000000e-4,-6.354446e-3
18700.000,3740,on,1.000000e-4,-6.395776e-3
18800.000,3760,on,1.000000e-4,-6.500117e-3
18900.000,3780,on,1.000000e-4,-6.268675e-3
19000.000,3800,on,1.000000e-4,-5.802314e-3
19100.000,3820,on,1.000000e-4,-5.598914e-3
19200.000,3840,on,1.000000e-4,-5.642921e-3
19300.000,3860,on,1.000000e-4,-5.774481e-3
19400.000,3880,on,1.000000e-4,-6.486046e-3
19500.000,3900,on,1.000000e-4,-6.732860e-3
19600.000,3920,on,1.000000e-4,-7.193848e-3
19700.000,3940,on,1.000000e-4,-7.212928e-3
19800.000,3960,on,1.000000e-4,-7.152187e-3
19900.000,3980,on,1.000000e-4,-7.493668e-3
20000.000,4000,on,1.000000e-4,-7.126027e-3
20100.000,4020,on,1.000000e-4,-6.314735e-3
20200.000,4040,on,1.000000e-4,-5.467741e-3
20300.000,4060,on,1.000000e-4,-5.476317e-3
20400.000,4080,on,1.000000e-4,-6.043780e-3
20500.000,4100,on,1.000000e-4,-5.580491e-3
20600.000,4120,on,1.000000e-4,-6.282503e-3
20700.000,4140,on,1.000000e-4,-6.561750e-3
20800.000,4160,on,1.000000e-4,-6.675599e-3
20900.000,4180,on,1.000000e-4,-6.232872e-3
21000.000,4200,on,1.000000e-4,-6.328267e-3
21100.000,4220,on,1.000000e-4,-6.530012e-3
21200.000,4240,on,1.000000e-4,-6.305726e-3
21300.000,4260,on,1.000000e-4,-6.156739e-3
21400.000,4280,on,1.000000e-4,-6.167978e-3
21500.000,4300,on,1.000000e-4,-6.269881e-3
21600.000,4320,on,1.000000e-4,-6.322769e-3
21700.000,4340,on,1.000000e-4,-6.053306e-3
21800.000,4360,on,1.000000e-4,-6.262453e-3
21900.000,4380,on,1.000000e-4,-6.295534e-3
22000.000,4400,on,1.000000e-4,-1.006505e-2
22100.000,4420,on,1.000000e-4,-1.165743e-2
22200.000,4440,on,1.000000e-4,-1.116901e-2
22300.000,4460,on,1.000000e-4,-1.094164e-2
22400.000,4480,on,1.000000e-4,-1.059171e-2
22500.000,4500,on,1.000000e-4,-1.085169e-2
22600.000,4520,on,1.000000e-4,-1.066752e-2
22700.000,4540,on,1.000000e-4,-1.059804e-2
22800.000,4560,on,1.000000e-4,-1.122528e-2
22900.000,4580,on,1.000000e-4,-1.103558e-2
23000.000,4600,on,1.000000e-4,-1.051150e-2
23100.000,4620,on,1.000000e-4,-1.074337e-2
23200.000,4640,on,1.000000e-4,-1.059270e-2
23300.000,4660,on,1.000000e-4,-1.060372e-2
23400.000,4680,on,1.000000e-4,-1.093975e-2
23500.000,4700,on,1.000000e-4,-1.216649e-2
23600.000,4720,on,1.000000e-4,-1.221920e-2
23700.000,4740,on,1.000000e-4,-1.198369e-2
23800.000,4760,on,1.000000e-4,-1.096641e-2
23900.000,4780,on,1.000000e-4,-1.115908e-2
24000.000,4800,on,1.000000e-4,-1.032788e-2
24100.000,4820,on,1.000000e-4,-1.062791e-2
24200.000,4840,on,1.000000e-4,-1.039454e-2
24300.000,4860,on,1.000000e-4,-1.062858e-2
24400.000,4880,on,1.000000e-4,-1.162543e-2
24500.000,4900,on,1.000000e-4,-1.083059e-2
24600.000,4920,on,1.000000e-4,-1.060642e-2
24700.000,4940,on,1.000000e-4,-1.092449e-2
24800.000,4960,on,1.000000e-4,-1.151539e-2
24900.000,4980,on,1.000000e-4,-1.138228e-2
25000.000,5000,on,1.000000e-4,-1.102173e-2
25100.000,5020,on,1.000000e-4,-1.170549e-2
25200.000,5040,on,1.000000e-4,-1.066061e-2
25300.000,5060,on,1.000000e-4,-1.077384e-2
25400.000,5080,on,1.000000e-4,-1.077661e-2
25500.000,5100,on,1.000000e-4,-1.070735e-2
25600.000,5120,on,1.000000e-4,-1.099389e-2
25700.000,5140,on,1.000000e-4,-1.021390e-2
25800.000,5160,on,1.000000e-4,-1.080399e-2
25900.000,5180,on,1.000000e-4,-1.026393e-2
26000.000,5200,on,1.000000e-4,-1.091926e-2
26100.000,5220,on,1.000000e-4,-1.065883e-2
26200.000,5240,on,1.000000e-4,-1.080972e-2
26300.000,5260,on,1.000000e-4,-1.207849e-2
26400.000,5280,on,1.000000e-4,-1.140444e-2
26500.000,5300,on,1.000000e-4,-1.143711e-2
26600.000,5320,on,1.000000e-4,-1.089354e-2
26700.000,5340,on,1.000000e-4,-1.160021e-2
26800.000,5360,on,1.000000e-4,-1.125898e-2
26900.000,5380,on,1.000000e-4,-7.506537e-3
27000.000,5400,on,1.000000e-4,-7.865042e-3
27100.000,5420,on,1.000000e-4,-7.181633e-3
27200.000,5440,on,1.000000e-4,-9.414856e-3
27300.000,5460,on,1.000000e-4,-7.752585e-3
27400.000,5480,on,1.000000e-4,-8.250155e-3
27500.000,5500,on,1.000000e-4,-9.412178e-3
27600.000,5520,on,1.000000e-4,-9.094880e-3
27700.000,5540,on,1.000000e-4,-1.043681e-2
27800.000,5560,on,1.000000e-4,-8.975432e-3
27900.000,5580,on,1.000000e-4,-8.575969e-3
28000.000,5600,on,1.000000e-4,-8.416578e-3
28100.000,5620,on,1.000000e-4,-8.276644e-3
28200.000,5640,on,1.000000e-4,-7.961193e-3
28300.000,5660,on,1.000000e-4,-8.154597e-3
28400.000,5680,on,1.000000e-4,-7.967451e-3
28500.000,5700,on,1.000000e-4,-8.193679e-3
28600.000,5720,on,1.000000e-4,-8.035081e-3
28700.000,5740,on,1.000000e-4,-9.537244e-3
28800.000,5760,on,1.000000e-4,-8.234981e-3
28900.000,5780,on,1.000000e-4,-8.546026e-3
29000.000,5800,on,1.000000e-4,-9.976549e-3
29100.000,5820,on,1.000000e-4,-1.042841e-2
29200.000,5840,on,1.000000e-4,-8.628719e-3
29300.000,5860,on,1.000000e-4,-8.070341e-3
29400.000,5880,on,1.000000e-4,-9.768927e-3
29500.000,5900,on,1.000000e-4,-8.174318e-3
29600.000,5920,on,1.000000e-4,-7.856127e-3
29700.000,5940,on,1.000000e-4,-8.300149e-3
29800.000,5960,on,1.000000e-4,-9.193330e-3
29900.000,5980,on,1.000000e-4,-9.882994e-3
30000.000,6000,on,1.000000e-4,-9.534203e-3
30100.000,6020,on,1.000000e-4,-8.620546e-3
30200.000,6040,on,1.000000e-4,-8.755891e-3
30300.000,6060,on,1.000000e-4,-7.986792e-3
30400.000,6080,on,1.000000e-4,-7.538062e-3
30500.000,6100,on,1.000000e-4,-9.244480e-3
30600.000,6120,on,1.000000e-4,-4.348608e-3
30700.000,6140,on,1.000000e-4,-7.839818e-3
30800.000,6160,on,1.000000e-4,-8.191332e-3
30900.000,6180,on,1.000000e-4,-1.017359e-2
31000.000,6200,on,1.000000e-4,-8.812654e-3
31100.000,6220,on,1.000000e-4,-8.332944e-3
31200.000,6240,on,1.000000e-4,-7.795407e-3
31300.000,6260,on,1.000000e-4,-7.309785e-3
31400.000,6280,on,1.000000e-4,-7.290823e-3
31500.000,6300,on,1.000000e-4,-7.178843e-3
31600.000,6320,on,1.000000e-4,-8.072272e-3
31700.000,6340,on,1.000000e-4,-6.760419e-3
31800.000,6360,on,1.000000e-4,-7.605106e-3
31900.000,6380,on,1.000000e-4,-6.766161e-3
32000.000,6400,on,1.000000e-4,-3.865498e-3
32100.000,6420,on,1.000000e-4,-1.318923e-2
32200.000,6440,on,1.000000e-4,-1.273546e-2
32300.000,6460,on,1.000000e-4,-1.159792e-2
32400.000,6480,on,1.000000e-4,-9.617492e-3
32500.000,6500,on,1.000000e-4,-1.236585e-2
32600.000,6520,on,1.000000e-4,-1.486458e-2
32700.000,6540,on,1.000000e-4,-1.255095e-2
32800.000,6560,on,1.000000e-4,-1.247524e-2
32900.000,6580,on,1.000000e-4,-1.432907e-2
33000.000,6600,on,1.000000e-4,-1.458021e-2
33100.000,6620,on,1.000000e-4,-1.238303e-2
33200.000,6640,on,1.000000e-4,-1.171237e-2
33300.000,6660,on,1.000000e-4,-8.663949e-3
33400.000,6680,on,1.000000e-4,-9.600772e-3
